wavenumber_cm-1,reflectance_osc_%
2728.015000,-0.025636
2728.497000,-0.027946
2728.979000,-0.030598
2729.461000,-0.031379
2729.943000,-0.030703
2730.425000,-0.029279
2730.907000,-0.028772
2731.389000,-0.029625
2731.871000,-0.029442
2732.353000,-0.029213
2732.835000,-0.029642
2733.317000,-0.029470
2733.799000,-0.029726
2734.281000,-0.030596
2734.763000,-0.031757
2735.245000,-0.032870
2735.727000,-0.033889
2736.209000,-0.034295
2736.691000,-0.034696
2737.173000,-0.035784
2737.655000,-0.035966
2738.137000,-0.035934
2738.619000,-0.035749
2739.101000,-0.036231
2739.583000,-0.035927
2740.065000,-0.035776
2740.547000,-0.035839
2741.029000,-0.036946
2741.511000,-0.037338
2741.993000,-0.038496
2742.475000,-0.039381
2742.957000,-0.039892
2743.439000,-0.040843
2743.921000,-0.042667
2744.403000,-0.043625
2744.885000,-0.044597
2745.367000,-0.046446
2745.849000,-0.047379
2746.331000,-0.046882
2746.813000,-0.046530
2747.295000,-0.045867
2747.777000,-0.045608
2748.259000,-0.044377
2748.741000,-0.043617
2749.223000,-0.042749
2749.705000,-0.041927
2750.187000,-0.041000
2750.669000,-0.040036
2751.151000,-0.040042
2751.633000,-0.040799
2752.115000,-0.042386
2752.597000,-0.042035
2753.079000,-0.040489
2753.561000,-0.039502
2754.043000,-0.037773
2754.525000,-0.036487
2755.007000,-0.035433
2755.489000,-0.035779
2755.971000,-0.035879
2756.453000,-0.035657
2756.935000,-0.035782
2757.417000,-0.036399
2757.899000,-0.038181
2758.381000,-0.038999
2758.863000,-0.039852
2759.345000,-0.039334
2759.827000,-0.038358
2760.309000,-0.037659
2760.791000,-0.036181
2761.273000,-0.035043
2761.755000,-0.035566
2762.237000,-0.035935
2762.719000,-0.034657
2763.201000,-0.034386
2763.683000,-0.034794
2764.165000,-0.033982
2764.647000,-0.033224
2765.129000,-0.032048
2765.611000,-0.031164
2766.093000,-0.028429
2766.575000,-0.025235
2767.057000,-0.021880
2767.539000,-0.018226
2768.021000,-0.015176
2768.503000,-0.013458
2768.985000,-0.010551
2769.467000,-0.008027
2769.949000,-0.008339
2770.431000,-0.009320
2770.913000,-0.009818
2771.395000,-0.010591
2771.877000,-0.010665
2772.359000,-0.011260
2772.841000,-0.010747
2773.323000,-0.008164
2773.805000,-0.007099
2774.287000,-0.007147
2774.769000,-0.006191
2775.251000,-0.004272
2775.733000,-0.001239
2776.215000,-0.000161
2776.697000,-0.000371
2777.179000,-0.000938
2777.661000,-0.000929
2778.143000,-0.000805
2778.625000,-0.002252
2779.107000,-0.003542
2779.589000,-0.003567
2780.071000,-0.002741
2780.553000,-0.004487
2781.035000,-0.005882
2781.517000,-0.006121
2781.999000,-0.006898
2782.481000,-0.006973
2782.963000,-0.007955
2783.445000,-0.008547
2783.927000,-0.009839
2784.409000,-0.011121
2784.891000,-0.012637
2785.373000,-0.013394
2785.855000,-0.013068
2786.337000,-0.012586
2786.819000,-0.011435
2787.301000,-0.011108
2787.783000,-0.010272
2788.265000,-0.010048
2788.747000,-0.011248
2789.229000,-0.011741
2789.711000,-0.010987
2790.193000,-0.010368
2790.675000,-0.010565
2791.157000,-0.010733
2791.639000,-0.009116
2792.121000,-0.006959
2792.603000,-0.005511
2793.085000,-0.002922
2793.567000,-0.000099
2794.049000,0.002415
2794.531000,0.004221
2795.013000,0.004767
2795.495000,0.003466
2795.977000,0.002608
2796.459000,0.001788
2796.941000,-0.000285
2797.423000,-0.002708
2797.905000,-0.004828
2798.387000,-0.006727
2798.869000,-0.008285
2799.351000,-0.008809
2799.833000,-0.007948
2800.315000,-0.005017
2800.797000,-0.001950
2801.279000,-0.001306
2801.761000,0.000678
2802.243000,0.002602
2802.725000,0.002703
2803.207000,0.002403
2803.689000,0.001256
2804.171000,0.001542
2804.653000,0.000661
2805.135000,-0.002663
2805.617000,-0.005297
2806.099000,-0.007203
2806.581000,-0.007775
2807.063000,-0.006791
2807.545000,-0.006156
2808.027000,-0.005066
2808.509000,-0.002935
2808.991000,-0.000745
2809.473000,0.001171
2809.955000,0.003672
2810.437000,0.006817
2810.919000,0.010893
2811.401000,0.012857
2811.883000,0.012818
2812.365000,0.012449
2812.847000,0.012213
2813.329000,0.012084
2813.811000,0.012223
2814.293000,0.012396
2814.775000,0.012330
2815.257000,0.011030
2815.739000,0.010736
2816.221000,0.010345
2816.703000,0.009627
2817.185000,0.009705
2817.667000,0.009441
2818.149000,0.008932
2818.631000,0.009194
2819.113000,0.009870
2819.595000,0.011852
2820.077000,0.013706
2820.559000,0.015752
2821.041000,0.017616
2821.523000,0.019383
2822.005000,0.019835
2822.487000,0.021062
2822.969000,0.020355
2823.451000,0.020474
2823.933000,0.020582
2824.415000,0.021301
2824.897000,0.021308
2825.379000,0.021468
2825.861000,0.021839
2826.343000,0.021395
2826.825000,0.020959
2827.307000,0.021699
2827.789000,0.021833
2828.271000,0.021728
2828.753000,0.020875
2829.235000,0.021194
2829.717000,0.021247
2830.199000,0.023461
2830.681000,0.025476
2831.163000,0.026463
2831.645000,0.026526
2832.127000,0.025880
2832.609000,0.023675
2833.091000,0.020798
2833.573000,0.017503
2834.055000,0.013247
2834.537000,0.005511
2835.019000,-0.001151
2835.501000,-0.007319
2835.983000,-0.010574
2836.465000,-0.009770
2836.947000,-0.008118
2837.429000,-0.006019
2837.911000,-0.004674
2838.393000,-0.001986
2838.875000,0.001966
2839.357000,0.005900
2839.839000,0.009792
2840.321000,0.011534
2840.803000,0.012447
2841.285000,0.010713
2841.767000,0.009762
2842.249000,0.008081
2842.731000,0.006927
2843.213000,0.006615
2843.695000,0.005861
2844.177000,0.006124
2844.659000,0.005257
2845.141000,0.005202
2845.623000,0.008674
2846.105000,0.012774
2846.587000,0.016849
2847.069000,0.020649
2847.551000,0.023978
2848.033000,0.025202
2848.515000,0.025953
2848.997000,0.024330
2849.479000,0.021801
2849.961000,0.020868
2850.443000,0.019910
2850.925000,0.018605
2851.407000,0.014301
2851.889000,0.011709
2852.371000,0.011751
2852.853000,0.011276
2853.335000,0.011688
2853.817000,0.010302
2854.299000,0.008796
2854.781000,0.007691
2855.263000,0.006839
2855.745000,0.004012
2856.227000,0.001518
2856.709000,-0.000033
2857.191000,-0.002188
2857.673000,-0.002355
2858.155000,-0.002913
2858.637000,-0.001862
2859.119000,0.000088
2859.601000,0.001176
2860.083000,0.002394
2860.565000,0.003168
2861.047000,0.005651
2861.529000,0.006948
2862.011000,0.007362
2862.493000,0.008627
2862.975000,0.010021
2863.457000,0.011924
2863.939000,0.014169
2864.421000,0.016895
2864.903000,0.018345
2865.385000,0.018917
2865.867000,0.018906
2866.349000,0.017417
2866.831000,0.015401
2867.313000,0.013536
2867.795000,0.011204
2868.277000,0.009115
2868.759000,0.006969
2869.241000,0.005519
2869.723000,0.003518
2870.205000,0.000818
2870.687000,-0.001088
2871.169000,-0.001939
2871.651000,-0.001119
2872.133000,-0.000618
2872.615000,-0.001184
2873.097000,-0.001948
2873.579000,-0.002844
2874.061000,-0.003793
2874.543000,-0.004201
2875.025000,-0.004541
2875.507000,-0.007234
2875.989000,-0.009637
2876.471000,-0.011593
2876.953000,-0.013344
2877.435000,-0.013957
2877.917000,-0.013509
2878.399000,-0.012230
2878.881000,-0.011634
2879.363000,-0.011279
2879.845000,-0.011103
2880.327000,-0.010674
2880.809000,-0.009797
2881.291000,-0.010079
2881.773000,-0.011606
2882.255000,-0.013608
2882.737000,-0.015507
2883.219000,-0.017906
2883.701000,-0.019903
2884.183000,-0.021912
2884.665000,-0.023458
2885.147000,-0.023629
2885.629000,-0.023439
2886.111000,-0.023701
2886.593000,-0.023789
2887.075000,-0.023111
2887.557000,-0.022593
2888.039000,-0.023325
2888.521000,-0.024553
2889.003000,-0.026607
2889.485000,-0.029547
2889.967000,-0.031360
2890.449000,-0.031770
2890.931000,-0.031941
2891.413000,-0.030771
2891.895000,-0.028689
2892.377000,-0.027802
2892.859000,-0.027015
2893.341000,-0.024870
2893.823000,-0.023559
2894.305000,-0.022851
2894.787000,-0.023403
2895.269000,-0.025932
2895.751000,-0.028179
2896.233000,-0.031525
2896.715000,-0.034071
2897.197000,-0.034432
2897.679000,-0.034946
2898.161000,-0.035432
2898.643000,-0.035373
2899.125000,-0.035458
2899.607000,-0.034714
2900.089000,-0.032347
2900.571000,-0.030860
2901.053000,-0.028471
2901.535000,-0.026000
2902.017000,-0.024505
2902.499000,-0.022288
2902.981000,-0.022488
2903.463000,-0.022279
2903.945000,-0.020070
2904.427000,-0.018552
2904.909000,-0.018406
2905.391000,-0.018715
2905.873000,-0.020228
2906.355000,-0.021897
2906.837000,-0.023354
2907.319000,-0.025573
2907.801000,-0.026655
2908.283000,-0.028174
2908.765000,-0.032276
2909.247000,-0.036861
2909.729000,-0.041519
2910.211000,-0.044071
2910.693000,-0.044476
2911.175000,-0.044871
2911.657000,-0.046285
2912.139000,-0.045477
2912.621000,-0.045059
2913.103000,-0.044360
2913.585000,-0.043050
2914.067000,-0.040944
2914.549000,-0.038847
2915.031000,-0.038177
2915.513000,-0.039406
2915.995000,-0.040553
2916.477000,-0.041450
2916.959000,-0.041116
2917.441000,-0.041200
2917.923000,-0.041763
2918.405000,-0.042209
2918.887000,-0.041683
2919.369000,-0.042008
2919.851000,-0.041547
2920.333000,-0.040376
2920.815000,-0.038795
2921.297000,-0.037643
2921.779000,-0.035741
2922.261000,-0.034226
2922.743000,-0.032682
2923.225000,-0.031679
2923.707000,-0.030879
2924.189000,-0.030885
2924.671000,-0.030337
2925.153000,-0.031108
2925.635000,-0.031463
2926.117000,-0.031440
2926.599000,-0.032302
2927.081000,-0.034162
2927.563000,-0.037611
2928.045000,-0.040073
2928.527000,-0.040003
2929.009000,-0.040135
2929.491000,-0.040771
2929.973000,-0.041759
2930.455000,-0.042427
2930.937000,-0.041664
2931.419000,-0.040385
2931.901000,-0.039756
2932.383000,-0.038289
2932.865000,-0.038291
2933.347000,-0.036980
2933.829000,-0.037291
2934.311000,-0.040075
2934.793000,-0.039436
2935.275000,-0.036837
2935.757000,-0.036598
2936.239000,-0.038391
2936.721000,-0.039630
2937.203000,-0.039688
2937.685000,-0.036863
2938.167000,-0.035558
2938.649000,-0.034301
2939.131000,-0.031457
2939.613000,-0.028722
2940.095000,-0.024738
2940.577000,-0.023514
2941.059000,-0.022454
2941.541000,-0.021324
2942.023000,-0.020679
2942.505000,-0.020833
2942.987000,-0.022950
2943.469000,-0.023515
2943.951000,-0.024139
2944.433000,-0.024116
2944.915000,-0.027627
2945.397000,-0.029346
2945.879000,-0.030555
2946.361000,-0.031890
2946.843000,-0.033300
2947.325000,-0.035016
2947.807000,-0.035925
2948.289000,-0.036993
2948.771000,-0.035374
2949.253000,-0.031281
2949.735000,-0.028615
2950.217000,-0.026299
2950.699000,-0.025214
2951.181000,-0.025194
2951.663000,-0.026047
2952.145000,-0.026081
2952.627000,-0.027580
2953.109000,-0.027640
2953.591000,-0.028465
2954.073000,-0.029956
2954.555000,-0.030573
2955.037000,-0.029233
2955.519000,-0.027260
2956.001000,-0.024252
2956.483000,-0.022133
2956.965000,-0.022285
2957.447000,-0.021220
2957.929000,-0.021346
2958.411000,-0.022993
2958.893000,-0.025168
2959.375000,-0.027510
2959.857000,-0.030133
2960.339000,-0.034903
2960.821000,-0.039459
2961.303000,-0.043599
2961.785000,-0.046472
2962.267000,-0.049642
2962.749000,-0.052721
2963.231000,-0.054803
2963.713000,-0.056952
2964.195000,-0.056727
2964.677000,-0.056395
2965.159000,-0.055899
2965.641000,-0.053908
2966.123000,-0.052297
2966.605000,-0.051174
2967.087000,-0.049510
2967.569000,-0.047115
2968.051000,-0.045392
2968.533000,-0.042598
2969.015000,-0.041040
2969.497000,-0.039908
2969.979000,-0.038570
2970.461000,-0.037913
2970.943000,-0.036318
2971.425000,-0.034354
2971.907000,-0.032083
2972.389000,-0.031223
2972.871000,-0.031327
2973.353000,-0.030599
2973.835000,-0.030694
2974.317000,-0.029470
2974.799000,-0.029467
2975.281000,-0.029826
2975.763000,-0.029601
2976.245000,-0.029338
2976.727000,-0.027868
2977.209000,-0.026786
2977.691000,-0.024623
2978.173000,-0.022969
2978.655000,-0.020667
2979.137000,-0.020832
2979.619000,-0.019657
2980.101000,-0.017719
2980.583000,-0.016585
2981.065000,-0.014886
2981.547000,-0.014854
2982.029000,-0.014749
2982.511000,-0.013760
2982.993000,-0.012824
2983.475000,-0.010323
2983.957000,-0.009899
2984.439000,-0.011145
2984.921000,-0.012281
2985.403000,-0.013676
2985.885000,-0.014145
2986.367000,-0.012106
2986.849000,-0.009797
2987.331000,-0.009633
2987.813000,-0.010809
2988.295000,-0.012712
2988.777000,-0.016849
2989.259000,-0.022419
2989.741000,-0.026617
2990.223000,-0.031828
2990.705000,-0.038682
2991.187000,-0.045162
2991.669000,-0.049897
2992.151000,-0.052946
2992.633000,-0.053447
2993.115000,-0.052889
2993.597000,-0.051225
2994.079000,-0.049928
2994.561000,-0.046750
2995.043000,-0.046075
2995.525000,-0.044745
2996.007000,-0.043206
2996.489000,-0.040618
2996.971000,-0.038116
2997.453000,-0.035954
2997.935000,-0.033971
2998.417000,-0.033114
2998.899000,-0.031395
2999.381000,-0.029755
2999.863000,-0.027979
3000.345000,-0.025104
3000.827000,-0.021734
3001.309000,-0.018535
3001.791000,-0.017407
3002.273000,-0.015191
3002.755000,-0.013024
3003.237000,-0.012828
3003.719000,-0.012412
3004.201000,-0.013590
3004.683000,-0.014985
3005.165000,-0.017128
3005.647000,-0.019845
3006.129000,-0.022373
3006.611000,-0.025202
3007.093000,-0.026810
3007.575000,-0.028312
3008.057000,-0.030005
3008.539000,-0.031196
3009.021000,-0.032740
3009.503000,-0.032539
3009.985000,-0.032439
3010.467000,-0.029028
3010.949000,-0.024461
3011.431000,-0.022623
3011.913000,-0.021222
3012.395000,-0.020281
3012.877000,-0.019427
3013.359000,-0.019750
3013.841000,-0.020286
3014.323000,-0.023033
3014.805000,-0.026283
3015.287000,-0.030571
3015.769000,-0.035430
3016.251000,-0.038137
3016.733000,-0.038135
3017.215000,-0.037105
3017.697000,-0.036452
3018.179000,-0.037225
3018.661000,-0.035435
3019.143000,-0.034998
3019.625000,-0.033800
3020.107000,-0.032207
3020.589000,-0.030153
3021.071000,-0.029103
3021.553000,-0.028047
3022.035000,-0.027892
3022.517000,-0.028349
3022.999000,-0.027206
3023.481000,-0.025558
3023.963000,-0.024867
3024.445000,-0.023398
3024.927000,-0.021904
3025.409000,-0.021267
3025.891000,-0.021897
3026.373000,-0.019664
3026.855000,-0.016858
3027.337000,-0.014115
3027.819000,-0.012452
3028.301000,-0.011103
3028.783000,-0.009777
3029.265000,-0.009981
3029.747000,-0.009369
3030.229000,-0.009091
3030.711000,-0.008797
3031.193000,-0.008235
3031.675000,-0.008573
3032.157000,-0.010040
3032.639000,-0.011719
3033.121000,-0.013638
3033.603000,-0.016415
3034.085000,-0.018851
3034.567000,-0.021134
3035.049000,-0.023114
3035.531000,-0.024846
3036.013000,-0.027621
3036.495000,-0.028741
3036.977000,-0.029054
3037.459000,-0.028840
3037.941000,-0.028445
3038.423000,-0.028099
3038.905000,-0.027048
3039.387000,-0.026396
3039.869000,-0.027226
3040.351000,-0.025865
3040.833000,-0.022222
3041.315000,-0.017621
3041.797000,-0.012683
3042.279000,-0.007392
3042.761000,-0.002430
3043.243000,0.002729
3043.725000,0.007104
3044.207000,0.010717
3044.689000,0.013547
3045.171000,0.014461
3045.653000,0.014580
3046.135000,0.012865
3046.617000,0.009424
3047.099000,0.006372
3047.581000,0.004538
3048.063000,0.001105
3048.545000,-0.004283
3049.027000,-0.009129
3049.509000,-0.012942
3049.991000,-0.014373
3050.473000,-0.014291
3050.955000,-0.013787
3051.437000,-0.013116
3051.919000,-0.012227
3052.401000,-0.009122
3052.883000,-0.007743
3053.365000,-0.006789
3053.847000,-0.005796
3054.329000,-0.003934
3054.811000,-0.005022
3055.293000,-0.008638
3055.775000,-0.009848
3056.257000,-0.010141
3056.739000,-0.008774
3057.221000,-0.007958
3057.703000,-0.008295
3058.185000,-0.008661
3058.667000,-0.007047
3059.149000,-0.004367
3059.631000,-0.004860
3060.113000,-0.005569
3060.595000,-0.005027
3061.077000,-0.004557
3061.559000,-0.003362
3062.041000,-0.003735
3062.523000,-0.004927
3063.005000,-0.005381
3063.487000,-0.004030
3063.969000,-0.002787
3064.451000,-0.002685
3064.933000,-0.002586
3065.415000,-0.001125
3065.897000,-0.000379
3066.379000,-0.001700
3066.861000,-0.003010
3067.343000,-0.002640
3067.825000,-0.002474
3068.307000,-0.001382
3068.789000,-0.001627
3069.271000,-0.002052
3069.753000,-0.000053
3070.235000,0.002568
3070.717000,0.003970
3071.199000,0.004483
3071.681000,0.005099
3072.163000,0.006203
3072.645000,0.006793
3073.127000,0.006284
3073.609000,0.007331
3074.091000,0.008014
3074.573000,0.009280
3075.055000,0.010597
3075.537000,0.011604
3076.019000,0.012521
3076.501000,0.012991
3076.983000,0.014104
3077.465000,0.015817
3077.947000,0.015521
3078.429000,0.015060
3078.911000,0.013786
3079.393000,0.013272
3079.875000,0.011736
3080.357000,0.011822
3080.839000,0.011624
3081.321000,0.012146
3081.803000,0.009787
3082.285000,0.008453
3082.767000,0.007518
3083.249000,0.007747
3083.731000,0.009103
3084.213000,0.008771
3084.695000,0.007411
3085.177000,0.004633
3085.659000,0.001292
3086.141000,0.000034
3086.623000,-0.003769
3087.105000,-0.005499
3087.587000,-0.006534
3088.069000,-0.006953
3088.551000,-0.008971
3089.033000,-0.007270
3089.515000,-0.006782
3089.997000,-0.004728
3090.479000,-0.003134
3090.961000,-0.002370
3091.443000,-0.000434
3091.925000,0.001178
3092.407000,0.003256
3092.889000,0.003986
3093.371000,0.003615
3093.853000,0.004215
3094.335000,0.005495
3094.817000,0.007062
3095.299000,0.007106
3095.781000,0.007655
3096.263000,0.003917
3096.745000,0.001909
3097.227000,0.001229
3097.709000,0.000519
3098.191000,-0.000934
3098.673000,-0.001273
3099.155000,-0.002953
3099.637000,-0.004842
3100.119000,-0.005092
3100.601000,-0.005720
3101.083000,-0.004160
3101.565000,-0.003675
3102.047000,-0.003159
3102.529000,-0.002710
3103.011000,-0.003797
3103.493000,0.000704
3103.975000,0.005812
3104.457000,0.007267
3104.939000,0.007932
3105.421000,0.008685
3105.903000,0.008927
3106.385000,0.009437
3106.867000,0.009142
3107.349000,0.008941
3107.831000,0.008742
3108.313000,0.007921
3108.795000,0.008748
3109.277000,0.011194
3109.759000,0.014243
3110.241000,0.018117
3110.723000,0.020516
3111.205000,0.021114
3111.687000,0.019923
3112.169000,0.017907
3112.651000,0.015785
3113.133000,0.013641
3113.615000,0.010353
3114.097000,0.007356
3114.579000,0.003203
3115.061000,-0.000410
3115.543000,-0.004121
3116.025000,-0.005648
3116.507000,-0.008431
3116.989000,-0.011207
3117.471000,-0.011844
3117.953000,-0.012700
3118.435000,-0.014954
3118.917000,-0.013591
3119.399000,-0.012699
3119.881000,-0.011356
3120.363000,-0.010997
3120.845000,-0.010358
3121.327000,-0.008830
3121.809000,-0.008209
3122.291000,-0.007691
3122.773000,-0.006688
3123.255000,-0.007824
3123.737000,-0.007525
3124.219000,-0.008214
3124.701000,-0.010060
3125.183000,-0.010280
3125.665000,-0.010080
3126.147000,-0.011482
3126.629000,-0.012448
3127.111000,-0.015235
3127.593000,-0.017073
3128.075000,-0.016722
3128.557000,-0.016073
3129.039000,-0.015279
3129.521000,-0.015601
3130.003000,-0.014928
3130.485000,-0.014492
3130.967000,-0.016559
3131.449000,-0.017344
3131.931000,-0.017038
3132.413000,-0.018340
3132.895000,-0.017342
3133.377000,-0.015718
3133.859000,-0.015763
3134.341000,-0.015185
3134.823000,-0.012655
3135.305000,-0.010390
3135.787000,-0.007551
3136.269000,-0.006437
3136.751000,-0.005919
3137.233000,-0.008959
3137.715000,-0.013023
3138.197000,-0.016824
3138.679000,-0.021140
3139.161000,-0.023587
3139.643000,-0.025498
3140.125000,-0.027730
3140.607000,-0.029672
3141.089000,-0.030929
3141.571000,-0.031115
3142.053000,-0.032808
3142.535000,-0.032557
3143.017000,-0.032611
3143.499000,-0.031947
3143.981000,-0.031113
3144.463000,-0.028544
3144.945000,-0.025234
3145.427000,-0.022679
3145.909000,-0.021372
3146.391000,-0.019575
3146.873000,-0.018578
3147.355000,-0.017447
3147.837000,-0.017583
3148.319000,-0.018591
3148.801000,-0.021614
3149.283000,-0.023157
3149.765000,-0.023352
3150.247000,-0.024615
3150.729000,-0.025451
3151.211000,-0.025259
3151.693000,-0.024259
3152.175000,-0.024252
3152.657000,-0.023952
3153.139000,-0.022194
3153.621000,-0.022517
3154.103000,-0.021988
3154.585000,-0.021230
3155.067000,-0.020200
3155.549000,-0.020645
3156.031000,-0.021123
3156.513000,-0.021677
3156.995000,-0.023265
3157.477000,-0.024582
3157.959000,-0.024990
3158.441000,-0.025007
3158.923000,-0.025159
3159.405000,-0.027069
3159.887000,-0.028451
3160.369000,-0.029162
3160.851000,-0.029666
3161.333000,-0.029939
3161.815000,-0.028547
3162.297000,-0.028052
3162.779000,-0.027048
3163.261000,-0.024075
3163.743000,-0.021547
3164.225000,-0.021647
3164.707000,-0.020723
3165.189000,-0.020207
3165.671000,-0.020457
3166.153000,-0.021781
3166.635000,-0.020669
3167.117000,-0.021141
3167.599000,-0.021663
3168.081000,-0.022070
3168.563000,-0.020606
3169.045000,-0.022327
3169.527000,-0.023673
3170.009000,-0.026405
3170.491000,-0.030953
3170.973000,-0.035770
3171.455000,-0.038201
3171.937000,-0.040012
3172.419000,-0.041088
3172.901000,-0.044390
3173.383000,-0.046100
3173.865000,-0.047642
3174.347000,-0.048619
3174.829000,-0.048541
3175.311000,-0.047030
3175.793000,-0.047634
3176.275000,-0.048615
3176.757000,-0.049095
3177.239000,-0.047236
3177.721000,-0.045219
3178.203000,-0.043648
3178.685000,-0.040017
3179.167000,-0.038600
3179.649000,-0.039452
3180.131000,-0.037687
3180.613000,-0.034182
3181.095000,-0.033507
3181.577000,-0.032499
3182.059000,-0.030662
3182.541000,-0.027872
3183.023000,-0.027498
3183.505000,-0.026776
3183.987000,-0.026080
3184.469000,-0.025888
3184.951000,-0.026632
3185.433000,-0.026894
3185.915000,-0.029326
3186.397000,-0.032097
3186.879000,-0.033117
3187.361000,-0.033268
3187.843000,-0.036050
3188.325000,-0.037303
3188.807000,-0.035912
3189.289000,-0.035184
3189.771000,-0.035903
3190.253000,-0.035731
3190.735000,-0.033693
3191.217000,-0.030605
3191.699000,-0.028912
3192.181000,-0.027718
3192.663000,-0.025393
3193.145000,-0.023576
3193.627000,-0.020581
3194.109000,-0.018096
3194.591000,-0.014468
3195.073000,-0.011507
3195.555000,-0.011556
3196.037000,-0.013565
3196.519000,-0.015327
3197.001000,-0.018636
3197.483000,-0.021641
3197.965000,-0.022953
3198.447000,-0.025401
3198.929000,-0.028644
3199.411000,-0.030496
3199.893000,-0.032949
3200.375000,-0.033021
3200.857000,-0.033889
3201.339000,-0.033019
3201.821000,-0.033903
3202.303000,-0.035577
3202.785000,-0.037094
3203.267000,-0.037695
3203.749000,-0.038695
3204.231000,-0.039239
3204.713000,-0.038156
3205.195000,-0.039274
3205.677000,-0.040053
3206.159000,-0.040005
3206.641000,-0.039095
3207.123000,-0.037141
3207.605000,-0.037483
3208.087000,-0.036243
3208.569000,-0.035115
3209.051000,-0.033508
3209.533000,-0.033263
3210.015000,-0.033282
3210.497000,-0.032874
3210.979000,-0.033787
3211.461000,-0.032141
3211.943000,-0.032206
3212.425000,-0.029910
3212.907000,-0.028330
3213.389000,-0.028354
3213.871000,-0.029057
3214.353000,-0.030923
3214.835000,-0.034373
3215.317000,-0.037879
3215.799000,-0.039705
3216.281000,-0.043705
3216.763000,-0.048139
3217.245000,-0.048533
3217.727000,-0.049435
3218.209000,-0.047079
3218.691000,-0.043292
3219.173000,-0.037837
3219.655000,-0.034003
3220.137000,-0.032263
3220.619000,-0.028378
3221.101000,-0.026868
3221.583000,-0.025067
3222.065000,-0.023296
3222.547000,-0.021214
3223.029000,-0.021219
3223.511000,-0.021639
3223.993000,-0.020291
3224.475000,-0.021414
3224.957000,-0.021441
3225.439000,-0.022383
3225.921000,-0.024874
3226.403000,-0.028535
3226.885000,-0.031564
3227.367000,-0.031666
3227.849000,-0.033443
3228.331000,-0.032663
3228.813000,-0.030598
3229.295000,-0.031673
3229.777000,-0.029845
3230.259000,-0.028777
3230.741000,-0.026284
3231.223000,-0.024319
3231.705000,-0.023052
3232.187000,-0.022111
3232.669000,-0.023424
3233.151000,-0.024609
3233.633000,-0.023281
3234.115000,-0.022797
3234.597000,-0.023725
3235.079000,-0.024312
3235.561000,-0.026400
3236.043000,-0.029642
3236.525000,-0.028140
3237.007000,-0.027558
3237.489000,-0.026123
3237.971000,-0.025525
3238.453000,-0.024619
3238.935000,-0.026122
3239.417000,-0.029673
3239.899000,-0.029332
3240.381000,-0.028311
3240.863000,-0.028668
3241.345000,-0.029927
3241.827000,-0.031439
3242.309000,-0.031893
3242.791000,-0.031862
3243.273000,-0.030665
3243.755000,-0.027675
3244.237000,-0.025358
3244.719000,-0.024228
3245.201000,-0.026040
3245.683000,-0.031533
3246.165000,-0.034576
3246.647000,-0.037612
3247.129000,-0.040919
3247.611000,-0.043744
3248.093000,-0.047658
3248.575000,-0.051051
3249.057000,-0.053119
3249.539000,-0.054174
3250.021000,-0.052462
3250.503000,-0.050982
3250.985000,-0.048399
3251.467000,-0.045854
3251.949000,-0.046183
3252.431000,-0.044270
3252.913000,-0.042593
3253.395000,-0.039619
3253.877000,-0.035287
3254.359000,-0.030111
3254.841000,-0.026428
3255.323000,-0.022360
3255.805000,-0.020598
3256.287000,-0.017947
3256.769000,-0.019239
3257.251000,-0.021910
3257.733000,-0.023062
3258.215000,-0.023575
3258.697000,-0.026041
3259.179000,-0.028622
3259.661000,-0.029940
3260.143000,-0.029664
3260.625000,-0.029190
3261.107000,-0.028496
3261.589000,-0.026876
3262.071000,-0.024877
3262.553000,-0.024996
3263.035000,-0.023482
3263.517000,-0.022939
3263.999000,-0.022649
3264.481000,-0.021610
3264.963000,-0.019681
3265.445000,-0.019364
3265.927000,-0.020005
3266.409000,-0.018955
3266.891000,-0.018719
3267.373000,-0.018576
3267.855000,-0.017612
3268.337000,-0.017137
3268.819000,-0.017451
3269.301000,-0.018602
3269.783000,-0.018635
3270.265000,-0.018797
3270.747000,-0.019679
3271.229000,-0.019510
3271.711000,-0.021705
3272.193000,-0.022322
3272.675000,-0.025012
3273.157000,-0.027794
3273.639000,-0.029628
3274.121000,-0.029713
3274.603000,-0.028884
3275.085000,-0.029574
3275.567000,-0.029447
3276.049000,-0.028846
3276.531000,-0.027021
3277.013000,-0.025991
3277.495000,-0.024705
3277.977000,-0.023744
3278.459000,-0.024771
3278.941000,-0.025357
3279.423000,-0.028334
3279.905000,-0.030420
3280.387000,-0.030211
3280.869000,-0.027935
3281.351000,-0.026142
3281.833000,-0.023615
3282.315000,-0.020867
3282.797000,-0.017306
3283.279000,-0.013946
3283.761000,-0.012397
3284.243000,-0.010956
3284.725000,-0.008243
3285.207000,-0.005656
3285.689000,-0.004367
3286.171000,-0.003110
3286.653000,-0.000506
3287.135000,0.004040
3287.617000,0.006909
3288.099000,0.007603
3288.581000,0.007254
3289.063000,0.006222
3289.545000,0.006380
3290.027000,0.005019
3290.509000,0.001714
3290.991000,-0.000942
3291.473000,-0.002414
3291.955000,-0.003114
3292.437000,-0.004876
3292.919000,-0.006071
3293.401000,-0.006792
3293.883000,-0.008124
3294.365000,-0.011020
3294.847000,-0.015132
3295.329000,-0.018622
3295.811000,-0.020436
3296.293000,-0.021363
3296.775000,-0.024235
3297.257000,-0.027460
3297.739000,-0.028414
