wn1,R_obs1,R_fit1,wn2,R_obs2,R_fit2
2853.335000,0.011688,0.035203,2853.335000,0.009840,0.035899
2853.817000,0.010302,0.034868,2853.817000,0.010666,0.035680
2854.299000,0.008796,0.034529,2854.299000,0.010874,0.035456
2854.781000,0.007691,0.034183,2854.781000,0.009319,0.035226
2855.263000,0.006839,0.033833,2855.263000,0.007002,0.034991
2855.745000,0.004012,0.033477,2855.745000,0.005830,0.034750
2856.227000,0.001518,0.033116,2856.227000,0.005747,0.034503
2856.709000,-0.000033,0.032750,2856.709000,0.004489,0.034251
2857.191000,-0.002188,0.032378,2857.191000,0.002050,0.033994
2857.673000,-0.002355,0.032001,2857.673000,0.000850,0.033731
2858.155000,-0.002913,0.031620,2858.155000,-0.000089,0.033462
2858.637000,-0.001862,0.031233,2858.637000,-0.001270,0.033189
2859.119000,0.000088,0.030842,2859.119000,-0.002792,0.032910
2859.601000,0.001176,0.030446,2859.601000,-0.004280,0.032626
2860.083000,0.002394,0.030045,2860.083000,-0.004995,0.032337
2860.565000,0.003168,0.029639,2860.565000,-0.005772,0.032043
2861.047000,0.005651,0.029228,2861.047000,-0.006362,0.031743
2861.529000,0.006948,0.028814,2861.529000,-0.006620,0.031439
2862.011000,0.007362,0.028394,2862.011000,-0.006012,0.031130
2862.493000,0.008627,0.027970,2862.493000,-0.004697,0.030815
2862.975000,0.010021,0.027542,2862.975000,-0.004705,0.030496
2863.457000,0.011924,0.027110,2863.457000,-0.004547,0.030172
2863.939000,0.014169,0.026673,2863.939000,-0.004160,0.029844
2864.421000,0.016895,0.026232,2864.421000,-0.002514,0.029510
2864.903000,0.018345,0.025788,2864.903000,-0.000239,0.029173
2865.385000,0.018917,0.025339,2865.385000,0.000002,0.028830
2865.867000,0.018906,0.024886,2865.867000,-0.001475,0.028483
2866.349000,0.017417,0.024430,2866.349000,-0.002477,0.028132
2866.831000,0.015401,0.023969,2866.831000,-0.001636,0.027776
2867.313000,0.013536,0.023505,2867.313000,-0.000957,0.027415
2867.795000,0.011204,0.023038,2867.795000,-0.000102,0.027051
2868.277000,0.009115,0.022567,2868.277000,0.002410,0.026682
2868.759000,0.006969,0.022092,2868.759000,0.004196,0.026309
2869.241000,0.005519,0.021614,2869.241000,0.005866,0.025932
2869.723000,0.003518,0.021133,2869.723000,0.007319,0.025551
2870.205000,0.000818,0.020649,2870.205000,0.009837,0.025166
2870.687000,-0.001088,0.020161,2870.687000,0.012767,0.024777
2871.169000,-0.001939,0.019671,2871.169000,0.016622,0.024385
2871.651000,-0.001119,0.019177,2871.651000,0.019227,0.023988
2872.133000,-0.000618,0.018681,2872.133000,0.019445,0.023588
2872.615000,-0.001184,0.018181,2872.615000,0.017774,0.023184
2873.097000,-0.001948,0.017679,2873.097000,0.016178,0.022777
2873.579000,-0.002844,0.017175,2873.579000,0.014105,0.022366
2874.061000,-0.003793,0.016668,2874.061000,0.011482,0.021951
2874.543000,-0.004201,0.016158,2874.543000,0.008897,0.021533
2875.025000,-0.004541,0.015646,2875.025000,0.006463,0.021112
2875.507000,-0.007234,0.015132,2875.507000,0.003043,0.020688
2875.989000,-0.009637,0.014615,2875.989000,0.000255,0.020261
2876.471000,-0.011593,0.014097,2876.471000,-0.000371,0.019830
2876.953000,-0.013344,0.013576,2876.953000,-0.000423,0.019396
2877.435000,-0.013957,0.013053,2877.435000,0.001206,0.018960
2877.917000,-0.013509,0.012529,2877.917000,0.002861,0.018520
2878.399000,-0.012230,0.012002,2878.399000,0.005319,0.018078
2878.881000,-0.011634,0.011474,2878.881000,0.007161,0.017633
2879.363000,-0.011279,0.010944,2879.363000,0.007277,0.017186
2879.845000,-0.011103,0.010413,2879.845000,0.008156,0.016735
2880.327000,-0.010674,0.009881,2880.327000,0.007449,0.016283
2880.809000,-0.009797,0.009346,2880.809000,0.006503,0.015828
2881.291000,-0.010079,0.008811,2881.291000,0.005110,0.015370
2881.773000,-0.011606,0.008275,2881.773000,0.003612,0.014910
2882.255000,-0.013608,0.007737,2882.255000,0.003956,0.014448
2882.737000,-0.015507,0.007198,2882.737000,0.004422,0.013984
2883.219000,-0.017906,0.006659,2883.219000,0.004668,0.013518
2883.701000,-0.019903,0.006118,2883.701000,0.003567,0.013050
2884.183000,-0.021912,0.005577,2884.183000,0.003147,0.012579
2884.665000,-0.023458,0.005036,2884.665000,0.002071,0.012107
2885.147000,-0.023629,0.004493,2885.147000,0.000930,0.011634
2885.629000,-0.023439,0.003950,2885.629000,-0.002260,0.011158
2886.111000,-0.023701,0.003407,2886.111000,-0.004277,0.010681
2886.593000,-0.023789,0.002864,2886.593000,-0.005594,0.010203
2887.075000,-0.023111,0.002320,2887.075000,-0.008294,0.009723
2887.557000,-0.022593,0.001776,2887.557000,-0.011768,0.009241
2888.039000,-0.023325,0.001232,2888.039000,-0.014615,0.008759
2888.521000,-0.024553,0.000688,2888.521000,-0.014014,0.008275
2889.003000,-0.026607,0.000144,2889.003000,-0.012122,0.007790
2889.485000,-0.029547,-0.000399,2889.485000,-0.012758,0.007304
2889.967000,-0.031360,-0.000943,2889.967000,-0.013669,0.006817
2890.449000,-0.031770,-0.001485,2890.449000,-0.014575,0.006329
2890.931000,-0.031941,-0.002028,2890.931000,-0.015350,0.005840
2891.413000,-0.030771,-0.002570,2891.413000,-0.015664,0.005351
2891.895000,-0.028689,-0.003111,2891.895000,-0.016461,0.004861
2892.377000,-0.027802,-0.003651,2892.377000,-0.016077,0.004370
2892.859000,-0.027015,-0.004191,2892.859000,-0.013719,0.003879
2893.341000,-0.024870,-0.004729,2893.341000,-0.013556,0.003387
2893.823000,-0.023559,-0.005267,2893.823000,-0.014034,0.002896
2894.305000,-0.022851,-0.005803,2894.305000,-0.014065,0.002403
2894.787000,-0.023403,-0.006339,2894.787000,-0.012353,0.001911
2895.269000,-0.025932,-0.006873,2895.269000,-0.009363,0.001418
2895.751000,-0.028179,-0.007406,2895.751000,-0.007204,0.000926
2896.233000,-0.031525,-0.007937,2896.233000,-0.006219,0.000434
2896.715000,-0.034071,-0.008467,2896.715000,-0.007910,-0.000059
2897.197000,-0.034432,-0.008995,2897.197000,-0.010001,-0.000551
2897.679000,-0.034946,-0.009521,2897.679000,-0.011446,-0.001043
2898.161000,-0.035432,-0.010046,2898.161000,-0.011927,-0.001534
2898.643000,-0.035373,-0.010569,2898.643000,-0.012232,-0.002025
2899.125000,-0.035458,-0.011090,2899.125000,-0.013181,-0.002515
2899.607000,-0.034714,-0.011609,2899.607000,-0.015177,-0.003005
2900.089000,-0.032347,-0.012125,2900.089000,-0.017322,-0.003494
2900.571000,-0.030860,-0.012640,2900.571000,-0.018574,-0.003983
2901.053000,-0.028471,-0.013152,2901.053000,-0.018575,-0.004470
2901.535000,-0.026000,-0.013662,2901.535000,-0.017075,-0.004957
2902.017000,-0.024505,-0.014170,2902.017000,-0.016096,-0.005442
2902.499000,-0.022288,-0.014675,2902.499000,-0.013865,-0.005927
2902.981000,-0.022488,-0.015177,2902.981000,-0.012378,-0.006410
2903.463000,-0.022279,-0.015677,2903.463000,-0.012869,-0.006892
2903.945000,-0.020070,-0.016174,2903.945000,-0.011830,-0.007373
2904.427000,-0.018552,-0.016668,2904.427000,-0.010579,-0.007852
2904.909000,-0.018406,-0.017159,2904.909000,-0.009622,-0.008330
2905.391000,-0.018715,-0.017647,2905.391000,-0.008540,-0.008807
2905.873000,-0.020228,-0.018132,2905.873000,-0.008434,-0.009281
2906.355000,-0.021897,-0.018614,2906.355000,-0.008197,-0.009754
2906.837000,-0.023354,-0.019093,2906.837000,-0.007379,-0.010226
2907.319000,-0.025573,-0.019568,2907.319000,-0.007547,-0.010695
2907.801000,-0.026655,-0.020040,2907.801000,-0.007151,-0.011163
2908.283000,-0.028174,-0.020509,2908.283000,-0.005196,-0.011628
2908.765000,-0.032276,-0.020974,2908.765000,-0.005834,-0.012092
2909.247000,-0.036861,-0.021435,2909.247000,-0.005493,-0.012553
2909.729000,-0.041519,-0.021893,2909.729000,-0.005611,-0.013012
2910.211000,-0.044071,-0.022347,2910.211000,-0.006732,-0.013469
2910.693000,-0.044476,-0.022798,2910.693000,-0.008844,-0.013923
2911.175000,-0.044871,-0.023244,2911.175000,-0.009775,-0.014375
2911.657000,-0.046285,-0.023686,2911.657000,-0.008406,-0.014825
2912.139000,-0.045477,-0.024125,2912.139000,-0.009551,-0.015272
2912.621000,-0.045059,-0.024559,2912.621000,-0.010173,-0.015716
2913.103000,-0.044360,-0.024989,2913.103000,-0.009087,-0.016157
2913.585000,-0.043050,-0.025415,2913.585000,-0.010207,-0.016596
2914.067000,-0.040944,-0.025836,2914.067000,-0.011149,-0.017032
2914.549000,-0.038847,-0.026254,2914.549000,-0.011030,-0.017465
2915.031000,-0.038177,-0.026666,2915.031000,-0.010947,-0.017895
2915.513000,-0.039406,-0.027075,2915.513000,-0.011977,-0.018322
2915.995000,-0.040553,-0.027478,2915.995000,-0.012880,-0.018746
2916.477000,-0.041450,-0.027878,2916.477000,-0.014583,-0.019166
2916.959000,-0.041116,-0.028272,2916.959000,-0.016197,-0.019584
2917.441000,-0.041200,-0.028662,2917.441000,-0.017783,-0.019998
2917.923000,-0.041763,-0.029046,2917.923000,-0.018334,-0.020408
2918.405000,-0.042209,-0.029426,2918.405000,-0.017889,-0.020815
2918.887000,-0.041683,-0.029802,2918.887000,-0.021488,-0.021219
2919.369000,-0.042008,-0.030172,2919.369000,-0.022158,-0.021619
2919.851000,-0.041547,-0.030537,2919.851000,-0.021241,-0.022015
2920.333000,-0.040376,-0.030897,2920.333000,-0.021662,-0.022408
2920.815000,-0.038795,-0.031251,2920.815000,-0.020063,-0.022797
2921.297000,-0.037643,-0.031601,2921.297000,-0.017478,-0.023182
2921.779000,-0.035741,-0.031945,2921.779000,-0.016241,-0.023563
2922.261000,-0.034226,-0.032284,2922.261000,-0.014627,-0.023940
2922.743000,-0.032682,-0.032618,2922.743000,-0.012154,-0.024314
2923.225000,-0.031679,-0.032946,2923.225000,-0.010732,-0.024683
2923.707000,-0.030879,-0.033269,2923.707000,-0.009085,-0.025048
2924.189000,-0.030885,-0.033586,2924.189000,-0.010358,-0.025408
2924.671000,-0.030337,-0.033898,2924.671000,-0.013236,-0.025765
2925.153000,-0.031108,-0.034204,2925.153000,-0.015790,-0.026117
2925.635000,-0.031463,-0.034505,2925.635000,-0.020197,-0.026465
2926.117000,-0.031440,-0.034799,2926.117000,-0.023373,-0.026809
2926.599000,-0.032302,-0.035088,2926.599000,-0.026300,-0.027148
2927.081000,-0.034162,-0.035372,2927.081000,-0.028849,-0.027483
2927.563000,-0.037611,-0.035649,2927.563000,-0.030391,-0.027813
2928.045000,-0.040073,-0.035920,2928.045000,-0.030928,-0.028138
2928.527000,-0.040003,-0.036186,2928.527000,-0.031350,-0.028459
2929.009000,-0.040135,-0.036446,2929.009000,-0.029570,-0.028775
2929.491000,-0.040771,-0.036699,2929.491000,-0.028539,-0.029086
2929.973000,-0.041759,-0.036947,2929.973000,-0.029054,-0.029392
2930.455000,-0.042427,-0.037188,2930.455000,-0.029600,-0.029694
2930.937000,-0.041664,-0.037424,2930.937000,-0.031323,-0.029991
2931.419000,-0.040385,-0.037653,2931.419000,-0.032672,-0.030283
2931.901000,-0.039756,-0.037876,2931.901000,-0.033626,-0.030569
2932.383000,-0.038289,-0.038093,2932.383000,-0.033534,-0.030851
2932.865000,-0.038291,-0.038304,2932.865000,-0.033045,-0.031128
2933.347000,-0.036980,-0.038508,2933.347000,-0.034109,-0.031399
2933.829000,-0.037291,-0.038706,2933.829000,-0.034983,-0.031666
2934.311000,-0.040075,-0.038898,2934.311000,-0.036063,-0.031927
2934.793000,-0.039436,-0.039083,2934.793000,-0.037697,-0.032183
2935.275000,-0.036837,-0.039262,2935.275000,-0.038324,-0.032434
2935.757000,-0.036598,-0.039435,2935.757000,-0.040282,-0.032679
2936.239000,-0.038391,-0.039601,2936.239000,-0.043187,-0.032919
2936.721000,-0.039630,-0.039761,2936.721000,-0.046111,-0.033154
2937.203000,-0.039688,-0.039914,2937.203000,-0.047826,-0.033383
2937.685000,-0.036863,-0.040061,2937.685000,-0.048737,-0.033607
2938.167000,-0.035558,-0.040201,2938.167000,-0.049270,-0.033825
2938.649000,-0.034301,-0.040335,2938.649000,-0.048729,-0.034038
2939.131000,-0.031457,-0.040462,2939.131000,-0.046899,-0.034245
2939.613000,-0.028722,-0.040582,2939.613000,-0.046577,-0.034447
2940.095000,-0.024738,-0.040696,2940.095000,-0.047354,-0.034643
2940.577000,-0.023514,-0.040804,2940.577000,-0.045763,-0.034833
2941.059000,-0.022454,-0.040905,2941.059000,-0.045370,-0.035018
2941.541000,-0.021324,-0.040999,2941.541000,-0.044856,-0.035197
2942.023000,-0.020679,-0.041086,2942.023000,-0.045002,-0.035370
2942.505000,-0.020833,-0.041167,2942.505000,-0.045139,-0.035538
2942.987000,-0.022950,-0.041241,2942.987000,-0.045489,-0.035700
2943.469000,-0.023515,-0.041309,2943.469000,-0.045758,-0.035856
2943.951000,-0.024139,-0.041370,2943.951000,-0.045470,-0.036006
2944.433000,-0.024116,-0.041424,2944.433000,-0.045348,-0.036150
2944.915000,-0.027627,-0.041471,2944.915000,-0.044429,-0.036289
2945.397000,-0.029346,-0.041512,2945.397000,-0.043111,-0.036421
2945.879000,-0.030555,-0.041546,2945.879000,-0.042388,-0.036548
2946.361000,-0.031890,-0.041574,2946.361000,-0.041687,-0.036669
2946.843000,-0.033300,-0.041595,2946.843000,-0.039982,-0.036784
2947.325000,-0.035016,-0.041609,2947.325000,-0.037206,-0.036893
2947.807000,-0.035925,-0.041616,2947.807000,-0.034521,-0.036996
2948.289000,-0.036993,-0.041617,2948.289000,-0.032573,-0.037093
2948.771000,-0.035374,-0.041611,2948.771000,-0.032663,-0.037184
2949.253000,-0.031281,-0.041598,2949.253000,-0.032022,-0.037269
2949.735000,-0.028615,-0.041579,2949.735000,-0.033645,-0.037348
2950.217000,-0.026299,-0.041553,2950.217000,-0.035021,-0.037422
2950.699000,-0.025214,-0.041520,2950.699000,-0.036583,-0.037489
2951.181000,-0.025194,-0.041481,2951.181000,-0.037594,-0.037550
2951.663000,-0.026047,-0.041435,2951.663000,-0.037803,-0.037605
2952.145000,-0.026081,-0.041383,2952.145000,-0.038725,-0.037654
2952.627000,-0.027580,-0.041324,2952.627000,-0.039671,-0.037697
2953.109000,-0.027640,-0.041258,2953.109000,-0.041133,-0.037734
2953.591000,-0.028465,-0.041186,2953.591000,-0.042479,-0.037765
2954.073000,-0.029956,-0.041107,2954.073000,-0.043767,-0.037790
2954.555000,-0.030573,-0.041021,2954.555000,-0.044029,-0.037808
2955.037000,-0.029233,-0.040929,2955.037000,-0.045356,-0.037821
2955.519000,-0.027260,-0.040831,2955.519000,-0.046472,-0.037828
2956.001000,-0.024252,-0.040726,2956.001000,-0.047652,-0.037829
2956.483000,-0.022133,-0.040615,2956.483000,-0.048978,-0.037823
2956.965000,-0.022285,-0.040497,2956.965000,-0.049664,-0.037812
2957.447000,-0.021220,-0.040372,2957.447000,-0.049879,-0.037794
2957.929000,-0.021346,-0.040242,2957.929000,-0.050304,-0.037771
2958.411000,-0.022993,-0.040105,2958.411000,-0.050424,-0.037742
2958.893000,-0.025168,-0.039961,2958.893000,-0.050706,-0.037706
2959.375000,-0.027510,-0.039812,2959.375000,-0.050739,-0.037665
2959.857000,-0.030133,-0.039656,2959.857000,-0.051766,-0.037617
2960.339000,-0.034903,-0.039493,2960.339000,-0.052867,-0.037564
2960.821000,-0.039459,-0.039325,2960.821000,-0.053600,-0.037505
2961.303000,-0.043599,-0.039150,2961.303000,-0.053347,-0.037439
2961.785000,-0.046472,-0.038969,2961.785000,-0.052984,-0.037368
2962.267000,-0.049642,-0.038782,2962.267000,-0.053224,-0.037291
2962.749000,-0.052721,-0.038589,2962.749000,-0.053754,-0.037208
2963.231000,-0.054803,-0.038390,2963.231000,-0.054269,-0.037119
2963.713000,-0.056952,-0.038185,2963.713000,-0.054641,-0.037024
2964.195000,-0.056727,-0.037974,2964.195000,-0.053642,-0.036924
2964.677000,-0.056395,-0.037757,2964.677000,-0.053294,-0.036817
2965.159000,-0.055899,-0.037534,2965.159000,-0.052738,-0.036705
2965.641000,-0.053908,-0.037305,2965.641000,-0.052494,-0.036587
2966.123000,-0.052297,-0.037070,2966.123000,-0.052316,-0.036463
2966.605000,-0.051174,-0.036829,2966.605000,-0.052723,-0.036334
2967.087000,-0.049510,-0.036583,2967.087000,-0.053355,-0.036199
2967.569000,-0.047115,-0.036331,2967.569000,-0.053162,-0.036058
2968.051000,-0.045392,-0.036074,2968.051000,-0.051752,-0.035911
2968.533000,-0.042598,-0.035810,2968.533000,-0.050443,-0.035759
2969.015000,-0.041040,-0.035542,2969.015000,-0.050199,-0.035601
2969.497000,-0.039908,-0.035267,2969.497000,-0.049384,-0.035438
2969.979000,-0.038570,-0.034988,2969.979000,-0.048076,-0.035269
2970.461000,-0.037913,-0.034702,2970.461000,-0.046233,-0.035095
2970.943000,-0.036318,-0.034412,2970.943000,-0.044298,-0.034915
2971.425000,-0.034354,-0.034116,2971.425000,-0.042650,-0.034730
2971.907000,-0.032083,-0.033815,2971.907000,-0.040754,-0.034539
2972.389000,-0.031223,-0.033509,2972.389000,-0.038969,-0.034343
2972.871000,-0.031327,-0.033197,2972.871000,-0.038078,-0.034141
2973.353000,-0.030599,-0.032881,2973.353000,-0.038080,-0.033935
2973.835000,-0.030694,-0.032559,2973.835000,-0.038859,-0.033723
2974.317000,-0.029470,-0.032232,2974.317000,-0.039625,-0.033505
2974.799000,-0.029467,-0.031901,2974.799000,-0.039450,-0.033283
2975.281000,-0.029826,-0.031565,2975.281000,-0.040107,-0.033055
2975.763000,-0.029601,-0.031223,2975.763000,-0.039857,-0.032823
2976.245000,-0.029338,-0.030877,2976.245000,-0.041021,-0.032585
2976.727000,-0.027868,-0.030527,2976.727000,-0.042391,-0.032342
2977.209000,-0.026786,-0.030171,2977.209000,-0.045404,-0.032094
2977.691000,-0.024623,-0.029811,2977.691000,-0.048403,-0.031842
2978.173000,-0.022969,-0.029447,2978.173000,-0.050637,-0.031584
2978.655000,-0.020667,-0.029078,2978.655000,-0.053029,-0.031322
2979.137000,-0.020832,-0.028705,2979.137000,-0.054055,-0.031054
2979.619000,-0.019657,-0.028327,2979.619000,-0.056755,-0.030782
2980.101000,-0.017719,-0.027946,2980.101000,-0.058510,-0.030506
2980.583000,-0.016585,-0.027560,2980.583000,-0.058708,-0.030224
2981.065000,-0.014886,-0.027169,2981.065000,-0.058964,-0.029938
2981.547000,-0.014854,-0.026775,2981.547000,-0.057925,-0.029648
2982.029000,-0.014749,-0.026377,2982.029000,-0.055401,-0.029353
2982.511000,-0.013760,-0.025975,2982.511000,-0.050700,-0.029053
2982.993000,-0.012824,-0.025569,2982.993000,-0.046557,-0.028749
2983.475000,-0.010323,-0.025159,2983.475000,-0.042079,-0.028441
2983.957000,-0.009899,-0.024746,2983.957000,-0.039370,-0.028128
2984.439000,-0.011145,-0.024329,2984.439000,-0.036376,-0.027811
2984.921000,-0.012281,-0.023908,2984.921000,-0.034490,-0.027490
2985.403000,-0.013676,-0.023484,2985.403000,-0.033625,-0.027165
2985.885000,-0.014145,-0.023056,2985.885000,-0.031997,-0.026836
2986.367000,-0.012106,-0.022625,2986.367000,-0.031879,-0.026503
2986.849000,-0.009797,-0.022191,2986.849000,-0.032723,-0.026166
2987.331000,-0.009633,-0.021754,2987.331000,-0.034885,-0.025824
2987.813000,-0.010809,-0.021313,2987.813000,-0.037116,-0.025479
2988.295000,-0.012712,-0.020869,2988.295000,-0.038148,-0.025131
2988.777000,-0.016849,-0.020423,2988.777000,-0.038499,-0.024778
2989.259000,-0.022419,-0.019973,2989.259000,-0.039345,-0.024422
2989.741000,-0.026617,-0.019521,2989.741000,-0.039248,-0.024062
2990.223000,-0.031828,-0.019066,2990.223000,-0.040049,-0.023699
2990.705000,-0.038682,-0.018608,2990.705000,-0.040721,-0.023332
2991.187000,-0.045162,-0.018147,2991.187000,-0.039847,-0.022962
2991.669000,-0.049897,-0.017684,2991.669000,-0.039277,-0.022588
2992.151000,-0.052946,-0.017219,2992.151000,-0.037921,-0.022211
2992.633000,-0.053447,-0.016751,2992.633000,-0.035281,-0.021831
2993.115000,-0.052889,-0.016281,2993.115000,-0.033572,-0.021448
2993.597000,-0.051225,-0.015809,2993.597000,-0.032373,-0.021061
2994.079000,-0.049928,-0.015335,2994.079000,-0.031361,-0.020672
2994.561000,-0.046750,-0.014858,2994.561000,-0.028503,-0.020279
2995.043000,-0.046075,-0.014380,2995.043000,-0.028406,-0.019884
2995.525000,-0.044745,-0.013899,2995.525000,-0.029606,-0.019486
2996.007000,-0.043206,-0.013417,2996.007000,-0.031173,-0.019085
2996.489000,-0.040618,-0.012933,2996.489000,-0.032914,-0.018681
2996.971000,-0.038116,-0.012448,2996.971000,-0.034771,-0.018275
2997.453000,-0.035954,-0.011961,2997.453000,-0.036722,-0.017866
2997.935000,-0.033971,-0.011472,2997.935000,-0.039627,-0.017455
2998.417000,-0.033114,-0.010982,2998.417000,-0.042524,-0.017041
2998.899000,-0.031395,-0.010491,2998.899000,-0.044511,-0.016625
2999.381000,-0.029755,-0.009998,2999.381000,-0.046784,-0.016206
2999.863000,-0.027979,-0.009505,2999.863000,-0.048619,-0.015786
3000.345000,-0.025104,-0.009010,3000.345000,-0.048180,-0.015363
3000.827000,-0.021734,-0.008514,3000.827000,-0.048345,-0.014938
3001.309000,-0.018535,-0.008017,3001.309000,-0.047609,-0.014511
3001.791000,-0.017407,-0.007520,3001.791000,-0.046862,-0.014082
3002.273000,-0.015191,-0.007022,3002.273000,-0.044385,-0.013651
3002.755000,-0.013024,-0.006523,3002.755000,-0.041226,-0.013219
3003.237000,-0.012828,-0.006023,3003.237000,-0.038435,-0.012785
3003.719000,-0.012412,-0.005523,3003.719000,-0.036753,-0.012349
3004.201000,-0.013590,-0.005023,3004.201000,-0.036153,-0.011911
3004.683000,-0.014985,-0.004522,3004.683000,-0.036947,-0.011472
3005.165000,-0.017128,-0.004021,3005.165000,-0.037420,-0.011032
3005.647000,-0.019845,-0.003520,3005.647000,-0.038408,-0.010590
3006.129000,-0.022373,-0.003019,3006.129000,-0.040901,-0.010147
3006.611000,-0.025202,-0.002517,3006.611000,-0.042804,-0.009703
3007.093000,-0.026810,-0.002016,3007.093000,-0.044385,-0.009258
3007.575000,-0.028312,-0.001515,3007.575000,-0.044901,-0.008811
3008.057000,-0.030005,-0.001014,3008.057000,-0.043585,-0.008364
3008.539000,-0.031196,-0.000514,3008.539000,-0.042161,-0.007915
3009.021000,-0.032740,-0.000014,3009.021000,-0.041793,-0.007466
3009.503000,-0.032539,0.000486,3009.503000,-0.040755,-0.007016
3009.985000,-0.032439,0.000984,3009.985000,-0.041167,-0.006566
3010.467000,-0.029028,0.001483,3010.467000,-0.041382,-0.006115
3010.949000,-0.024461,0.001980,3010.949000,-0.040848,-0.005663
3011.431000,-0.022623,0.002477,3011.431000,-0.042483,-0.005211
3011.913000,-0.021222,0.002973,3011.913000,-0.044614,-0.004758
3012.395000,-0.020281,0.003468,3012.395000,-0.045886,-0.004305
3012.877000,-0.019427,0.003961,3012.877000,-0.048959,-0.003852
3013.359000,-0.019750,0.004454,3013.359000,-0.050970,-0.003399
3013.841000,-0.020286,0.004945,3013.841000,-0.054107,-0.002945
3014.323000,-0.023033,0.005436,3014.323000,-0.056428,-0.002492
3014.805000,-0.026283,0.005924,3014.805000,-0.056909,-0.002038
3015.287000,-0.030571,0.006411,3015.287000,-0.056317,-0.001585
3015.769000,-0.035430,0.006897,3015.769000,-0.056114,-0.001132
3016.251000,-0.038137,0.007381,3016.251000,-0.053753,-0.000679
3016.733000,-0.038135,0.007863,3016.733000,-0.051357,-0.000227
3017.215000,-0.037105,0.008344,3017.215000,-0.045728,0.000225
3017.697000,-0.036452,0.008823,3017.697000,-0.039139,0.000676
3018.179000,-0.037225,0.009299,3018.179000,-0.034440,0.001127
3018.661000,-0.035435,0.009774,3018.661000,-0.030892,0.001577
3019.143000,-0.034998,0.010247,3019.143000,-0.028064,0.002027
3019.625000,-0.033800,0.010717,3019.625000,-0.026379,0.002476
3020.107000,-0.032207,0.011185,3020.107000,-0.026417,0.002923
3020.589000,-0.030153,0.011651,3020.589000,-0.026805,0.003370
3021.071000,-0.029103,0.012115,3021.071000,-0.026695,0.003816
3021.553000,-0.028047,0.012576,3021.553000,-0.027034,0.004261
3022.035000,-0.027892,0.013034,3022.035000,-0.027223,0.004704
3022.517000,-0.028349,0.013490,3022.517000,-0.029330,0.005147
3022.999000,-0.027206,0.013943,3022.999000,-0.030967,0.005588
3023.481000,-0.025558,0.014393,3023.481000,-0.032540,0.006027
3023.963000,-0.024867,0.014841,3023.963000,-0.031712,0.006466
3024.445000,-0.023398,0.015285,3024.445000,-0.031121,0.006902
3024.927000,-0.021904,0.015727,3024.927000,-0.031678,0.007337
3025.409000,-0.021267,0.016165,3025.409000,-0.033370,0.007771
3025.891000,-0.021897,0.016601,3025.891000,-0.035595,0.008202
3026.373000,-0.019664,0.017033,3026.373000,-0.034236,0.008632
3026.855000,-0.016858,0.017462,3026.855000,-0.034190,0.009060
3027.337000,-0.014115,0.017887,3027.337000,-0.031657,0.009486
3027.819000,-0.012452,0.018309,3027.819000,-0.028558,0.009910
3028.301000,-0.011103,0.018728,3028.301000,-0.028344,0.010332
3028.783000,-0.009777,0.019143,3028.783000,-0.026955,0.010752
3029.265000,-0.009981,0.019555,3029.265000,-0.024544,0.011169
3029.747000,-0.009369,0.019962,3029.747000,-0.022387,0.011585
3030.229000,-0.009091,0.020367,3030.229000,-0.021819,0.011997
3030.711000,-0.008797,0.020767,3030.711000,-0.020874,0.012408
3031.193000,-0.008235,0.021163,3031.193000,-0.021508,0.012816
3031.675000,-0.008573,0.021556,3031.675000,-0.022045,0.013221
3032.157000,-0.010040,0.021944,3032.157000,-0.024389,0.013624
3032.639000,-0.011719,0.022329,3032.639000,-0.027472,0.014024
3033.121000,-0.013638,0.022709,3033.121000,-0.028915,0.014422
3033.603000,-0.016415,0.023085,3033.603000,-0.032333,0.014816
3034.085000,-0.018851,0.023457,3034.085000,-0.034838,0.015208
3034.567000,-0.021134,0.023824,3034.567000,-0.036743,0.015596
3035.049000,-0.023114,0.024188,3035.049000,-0.039114,0.015982
3035.531000,-0.024846,0.024547,3035.531000,-0.039935,0.016365
3036.013000,-0.027621,0.024901,3036.013000,-0.037504,0.016744
3036.495000,-0.028741,0.025251,3036.495000,-0.037240,0.017121
3036.977000,-0.029054,0.025596,3036.977000,-0.036949,0.017494
3037.459000,-0.028840,0.025937,3037.459000,-0.035749,0.017864
3037.941000,-0.028445,0.026273,3037.941000,-0.034010,0.018230
3038.423000,-0.028099,0.026604,3038.423000,-0.031650,0.018593
3038.905000,-0.027048,0.026930,3038.905000,-0.029779,0.018953
3039.387000,-0.026396,0.027252,3039.387000,-0.027108,0.019309
3039.869000,-0.027226,0.027568,3039.869000,-0.026140,0.019661
3040.351000,-0.025865,0.027880,3040.351000,-0.026187,0.020010
3040.833000,-0.022222,0.028187,3040.833000,-0.026764,0.020355
3041.315000,-0.017621,0.028488,3041.315000,-0.027833,0.020696
3041.797000,-0.012683,0.028785,3041.797000,-0.028990,0.021034
3042.279000,-0.007392,0.029076,3042.279000,-0.029979,0.021368
3042.761000,-0.002430,0.029363,3042.761000,-0.029500,0.021697
3043.243000,0.002729,0.029644,3043.243000,-0.031194,0.022023
3043.725000,0.007104,0.029920,3043.725000,-0.031341,0.022345
3044.207000,0.010717,0.030190,3044.207000,-0.032526,0.022662
3044.689000,0.013547,0.030455,3044.689000,-0.032861,0.022976
