wn1,R_obs1,R_fit1,wn2,R_obs2,R_fit2
2682.225000,-0.048607,-0.032522,2682.225000,-0.026043,-0.026776
2682.707000,-0.047299,-0.032868,2682.707000,-0.027780,-0.027187
2683.189000,-0.046409,-0.033208,2683.189000,-0.030656,-0.027593
2683.671000,-0.044868,-0.033543,2683.671000,-0.033361,-0.027994
2684.153000,-0.042842,-0.033873,2684.153000,-0.034850,-0.028391
2684.635000,-0.041583,-0.034196,2684.635000,-0.035924,-0.028783
2685.117000,-0.041697,-0.034515,2685.117000,-0.037258,-0.029170
2685.599000,-0.041461,-0.034827,2685.599000,-0.038036,-0.029553
2686.081000,-0.041439,-0.035134,2686.081000,-0.038651,-0.029930
2686.563000,-0.039854,-0.035435,2686.563000,-0.038808,-0.030303
2687.045000,-0.037863,-0.035730,2687.045000,-0.038357,-0.030670
2687.527000,-0.036088,-0.036020,2687.527000,-0.037815,-0.031033
2688.009000,-0.034967,-0.036303,2688.009000,-0.037602,-0.031390
2688.491000,-0.033988,-0.036581,2688.491000,-0.036617,-0.031742
2688.973000,-0.033263,-0.036852,2688.973000,-0.038550,-0.032089
2689.455000,-0.032821,-0.037118,2689.455000,-0.040815,-0.032431
2689.937000,-0.032581,-0.037378,2689.937000,-0.042779,-0.032767
2690.419000,-0.033023,-0.037631,2690.419000,-0.044544,-0.033098
2690.901000,-0.034826,-0.037879,2690.901000,-0.044910,-0.033424
2691.383000,-0.038076,-0.038120,2691.383000,-0.046470,-0.033744
2691.865000,-0.041871,-0.038355,2691.865000,-0.048742,-0.034059
2692.347000,-0.044790,-0.038585,2692.347000,-0.050110,-0.034368
2692.829000,-0.046825,-0.038807,2692.829000,-0.052972,-0.034672
2693.311000,-0.047141,-0.039024,2693.311000,-0.054584,-0.034970
2693.793000,-0.047429,-0.039234,2693.793000,-0.055102,-0.035262
2694.275000,-0.047896,-0.039438,2694.275000,-0.056379,-0.035548
2694.757000,-0.048708,-0.039636,2694.757000,-0.057478,-0.035829
2695.239000,-0.049165,-0.039827,2695.239000,-0.057800,-0.036104
2695.721000,-0.049291,-0.040012,2695.721000,-0.056623,-0.036373
2696.203000,-0.049978,-0.040191,2696.203000,-0.054497,-0.036637
2696.685000,-0.050170,-0.040363,2696.685000,-0.052312,-0.036894
2697.167000,-0.050378,-0.040529,2697.167000,-0.049968,-0.037146
2697.649000,-0.050612,-0.040688,2697.649000,-0.047066,-0.037392
2698.131000,-0.051170,-0.040841,2698.131000,-0.044431,-0.037631
2698.613000,-0.051411,-0.040987,2698.613000,-0.041125,-0.037865
2699.095000,-0.050728,-0.041127,2699.095000,-0.038254,-0.038092
2699.577000,-0.049505,-0.041260,2699.577000,-0.037682,-0.038314
2700.059000,-0.047833,-0.041387,2700.059000,-0.036489,-0.038529
2700.541000,-0.045235,-0.041507,2700.541000,-0.035287,-0.038738
2701.023000,-0.042415,-0.041621,2701.023000,-0.035303,-0.038941
2701.505000,-0.039953,-0.041728,2701.505000,-0.035835,-0.039138
2701.987000,-0.037050,-0.041828,2701.987000,-0.036708,-0.039329
2702.469000,-0.034673,-0.041922,2702.469000,-0.037565,-0.039513
2702.951000,-0.034027,-0.042009,2702.951000,-0.040587,-0.039691
2703.433000,-0.033154,-0.042090,2703.433000,-0.043320,-0.039863
2703.915000,-0.033034,-0.042163,2703.915000,-0.045559,-0.040029
2704.397000,-0.033349,-0.042231,2704.397000,-0.047827,-0.040188
2704.879000,-0.033899,-0.042292,2704.879000,-0.049023,-0.040341
2705.361000,-0.033642,-0.042346,2705.361000,-0.049644,-0.040487
2705.843000,-0.033916,-0.042393,2705.843000,-0.051665,-0.040627
2706.325000,-0.033865,-0.042434,2706.325000,-0.053456,-0.040761
2706.807000,-0.033370,-0.042468,2706.807000,-0.054249,-0.040888
2707.289000,-0.032569,-0.042496,2707.289000,-0.055207,-0.041009
2707.771000,-0.032336,-0.042516,2707.771000,-0.054522,-0.041124
2708.253000,-0.032150,-0.042531,2708.253000,-0.053867,-0.041232
2708.735000,-0.032364,-0.042538,2708.735000,-0.054440,-0.041333
2709.217000,-0.033255,-0.042539,2709.217000,-0.055091,-0.041428
2709.699000,-0.034345,-0.042534,2709.699000,-0.056022,-0.041517
2710.181000,-0.035457,-0.042522,2710.181000,-0.056337,-0.041599
2710.663000,-0.036302,-0.042503,2710.663000,-0.055368,-0.041675
2711.145000,-0.036284,-0.042478,2711.145000,-0.053165,-0.041744
2711.627000,-0.036561,-0.042446,2711.627000,-0.049839,-0.041806
2712.109000,-0.036305,-0.042407,2712.109000,-0.046624,-0.041863
2712.591000,-0.035491,-0.042362,2712.591000,-0.044482,-0.041912
2713.073000,-0.033548,-0.042311,2713.073000,-0.040936,-0.041955
2713.555000,-0.031399,-0.042252,2713.555000,-0.036843,-0.041992
2714.037000,-0.031518,-0.042188,2714.037000,-0.034687,-0.042022
2714.519000,-0.032897,-0.042117,2714.519000,-0.031899,-0.042046
2715.001000,-0.035769,-0.042039,2715.001000,-0.030791,-0.042063
2715.483000,-0.038285,-0.041955,2715.483000,-0.031624,-0.042074
2715.965000,-0.039421,-0.041865,2715.965000,-0.032320,-0.042078
2716.447000,-0.042184,-0.041768,2716.447000,-0.034202,-0.042075
2716.929000,-0.046405,-0.041664,2716.929000,-0.036502,-0.042067
2717.411000,-0.050099,-0.041555,2717.411000,-0.036873,-0.042051
2717.893000,-0.053080,-0.041439,2717.893000,-0.036618,-0.042030
2718.375000,-0.055277,-0.041317,2718.375000,-0.037463,-0.042001
2718.857000,-0.055355,-0.041188,2718.857000,-0.038725,-0.041967
2719.339000,-0.053905,-0.041053,2719.339000,-0.040692,-0.041926
2719.821000,-0.052687,-0.040912,2719.821000,-0.043287,-0.041878
2720.303000,-0.050873,-0.040765,2720.303000,-0.045586,-0.041824
2720.785000,-0.050505,-0.040611,2720.785000,-0.048537,-0.041764
2721.267000,-0.048233,-0.040452,2721.267000,-0.049863,-0.041697
2721.749000,-0.046215,-0.040286,2721.749000,-0.050154,-0.041624
2722.231000,-0.044177,-0.040114,2722.231000,-0.051389,-0.041545
2722.713000,-0.042195,-0.039936,2722.713000,-0.051627,-0.041460
2723.195000,-0.040961,-0.039752,2723.195000,-0.051085,-0.041368
2723.677000,-0.037633,-0.039562,2723.677000,-0.049415,-0.041269
2724.159000,-0.033614,-0.039366,2724.159000,-0.048186,-0.041165
2724.641000,-0.031234,-0.039165,2724.641000,-0.047699,-0.041054
2725.123000,-0.029619,-0.038957,2725.123000,-0.047221,-0.040937
2725.605000,-0.027735,-0.038744,2725.605000,-0.046359,-0.040814
2726.087000,-0.026656,-0.038524,2726.087000,-0.045313,-0.040685
2726.569000,-0.026297,-0.038299,2726.569000,-0.045074,-0.040550
2727.051000,-0.025636,-0.038069,2727.051000,-0.043194,-0.040408
2727.533000,-0.025521,-0.037832,2727.533000,-0.041585,-0.040261
2728.015000,-0.025636,-0.037590,2728.015000,-0.039301,-0.040107
2728.497000,-0.027946,-0.037343,2728.497000,-0.037409,-0.039948
2728.979000,-0.030598,-0.037089,2728.979000,-0.037618,-0.039782
2729.461000,-0.031379,-0.036831,2729.461000,-0.037728,-0.039611
2729.943000,-0.030703,-0.036567,2729.943000,-0.037576,-0.039433
2730.425000,-0.029279,-0.036297,2730.425000,-0.037932,-0.039250
2730.907000,-0.028772,-0.036022,2730.907000,-0.039655,-0.039061
2731.389000,-0.029625,-0.035742,2731.389000,-0.042061,-0.038866
2731.871000,-0.029442,-0.035457,2731.871000,-0.042793,-0.038665
2732.353000,-0.029213,-0.035166,2732.353000,-0.043247,-0.038459
2732.835000,-0.029642,-0.034871,2732.835000,-0.044076,-0.038247
2733.317000,-0.029470,-0.034570,2733.317000,-0.045342,-0.038029
2733.799000,-0.029726,-0.034264,2733.799000,-0.044967,-0.037805
2734.281000,-0.030596,-0.033953,2734.281000,-0.044418,-0.037576
2734.763000,-0.031757,-0.033637,2734.763000,-0.043107,-0.037342
2735.245000,-0.032870,-0.033317,2735.245000,-0.041292,-0.037102
2735.727000,-0.033889,-0.032991,2735.727000,-0.039368,-0.036856
2736.209000,-0.034295,-0.032661,2736.209000,-0.037730,-0.036605
2736.691000,-0.034696,-0.032326,2736.691000,-0.034430,-0.036349
2737.173000,-0.035784,-0.031987,2737.173000,-0.032387,-0.036088
2737.655000,-0.035966,-0.031642,2737.655000,-0.031401,-0.035821
2738.137000,-0.035934,-0.031294,2738.137000,-0.030292,-0.035549
2738.619000,-0.035749,-0.030940,2738.619000,-0.028936,-0.035272
2739.101000,-0.036231,-0.030583,2739.101000,-0.028236,-0.034989
2739.583000,-0.035927,-0.030221,2739.583000,-0.029948,-0.034702
2740.065000,-0.035776,-0.029855,2740.065000,-0.032728,-0.034409
2740.547000,-0.035839,-0.029484,2740.547000,-0.036197,-0.034112
2741.029000,-0.036946,-0.029109,2741.029000,-0.040566,-0.033810
2741.511000,-0.037338,-0.028731,2741.511000,-0.043871,-0.033503
2741.993000,-0.038496,-0.028348,2741.993000,-0.046919,-0.033191
2742.475000,-0.039381,-0.027961,2742.475000,-0.050531,-0.032874
2742.957000,-0.039892,-0.027570,2742.957000,-0.054230,-0.032552
2743.439000,-0.040843,-0.027176,2743.439000,-0.055980,-0.032226
2743.921000,-0.042667,-0.026778,2743.921000,-0.058453,-0.031896
2744.403000,-0.043625,-0.026376,2744.403000,-0.059441,-0.031560
2744.885000,-0.044597,-0.025970,2744.885000,-0.058659,-0.031221
2745.367000,-0.046446,-0.025561,2745.367000,-0.057112,-0.030877
2745.849000,-0.047379,-0.025148,2745.849000,-0.056365,-0.030528
2746.331000,-0.046882,-0.024732,2746.331000,-0.056057,-0.030175
2746.813000,-0.046530,-0.024313,2746.813000,-0.055449,-0.029818
2747.295000,-0.045867,-0.023890,2747.295000,-0.055232,-0.029457
2747.777000,-0.045608,-0.023464,2747.777000,-0.053148,-0.029092
2748.259000,-0.044377,-0.023035,2748.259000,-0.049615,-0.028723
2748.741000,-0.043617,-0.022602,2748.741000,-0.048048,-0.028349
2749.223000,-0.042749,-0.022167,2749.223000,-0.047368,-0.027972
2749.705000,-0.041927,-0.021729,2749.705000,-0.046446,-0.027591
2750.187000,-0.041000,-0.021288,2750.187000,-0.044921,-0.027206
2750.669000,-0.040036,-0.020844,2750.669000,-0.044936,-0.026817
2751.151000,-0.040042,-0.020398,2751.151000,-0.044892,-0.026425
2751.633000,-0.040799,-0.019949,2751.633000,-0.043444,-0.026029
2752.115000,-0.042386,-0.019497,2752.115000,-0.041594,-0.025630
2752.597000,-0.042035,-0.019043,2752.597000,-0.040257,-0.025227
2753.079000,-0.040489,-0.018586,2753.079000,-0.036995,-0.024821
2753.561000,-0.039502,-0.018127,2753.561000,-0.034215,-0.024411
2754.043000,-0.037773,-0.017666,2754.043000,-0.031234,-0.023998
2754.525000,-0.036487,-0.017202,2754.525000,-0.026853,-0.023582
2755.007000,-0.035433,-0.016737,2755.007000,-0.023941,-0.023163
2755.489000,-0.035779,-0.016269,2755.489000,-0.022838,-0.022740
2755.971000,-0.035879,-0.015799,2755.971000,-0.023540,-0.022315
2756.453000,-0.035657,-0.015328,2756.453000,-0.024652,-0.021887
2756.935000,-0.035782,-0.014855,2756.935000,-0.025033,-0.021456
2757.417000,-0.036399,-0.014380,2757.417000,-0.026944,-0.021022
2757.899000,-0.038181,-0.013903,2757.899000,-0.029532,-0.020586
2758.381000,-0.038999,-0.013425,2758.381000,-0.031586,-0.020147
2758.863000,-0.039852,-0.012945,2758.863000,-0.033130,-0.019705
2759.345000,-0.039334,-0.012464,2759.345000,-0.034436,-0.019261
2759.827000,-0.038358,-0.011982,2759.827000,-0.036813,-0.018814
2760.309000,-0.037659,-0.011498,2760.309000,-0.040148,-0.018365
2760.791000,-0.036181,-0.011013,2760.791000,-0.043585,-0.017914
2761.273000,-0.035043,-0.010527,2761.273000,-0.045739,-0.017461
2761.755000,-0.035566,-0.010040,2761.755000,-0.046434,-0.017005
2762.237000,-0.035935,-0.009552,2762.237000,-0.047091,-0.016547
2762.719000,-0.034657,-0.009063,2762.719000,-0.049858,-0.016088
2763.201000,-0.034386,-0.008573,2763.201000,-0.050001,-0.015627
2763.683000,-0.034794,-0.008083,2763.683000,-0.049302,-0.015163
2764.165000,-0.033982,-0.007592,2764.165000,-0.048930,-0.014698
2764.647000,-0.033224,-0.007100,2764.647000,-0.047185,-0.014232
2765.129000,-0.032048,-0.006608,2765.129000,-0.045122,-0.013763
2765.611000,-0.031164,-0.006115,2765.611000,-0.042204,-0.013294
2766.093000,-0.028429,-0.005623,2766.093000,-0.040875,-0.012822
2766.575000,-0.025235,-0.005129,2766.575000,-0.041543,-0.012350
2767.057000,-0.021880,-0.004636,2767.057000,-0.043056,-0.011876
2767.539000,-0.018226,-0.004143,2767.539000,-0.044770,-0.011401
2768.021000,-0.015176,-0.003650,2768.021000,-0.044546,-0.010925
2768.503000,-0.013458,-0.003156,2768.503000,-0.043105,-0.010448
2768.985000,-0.010551,-0.002663,2768.985000,-0.043066,-0.009969
2769.467000,-0.008027,-0.002170,2769.467000,-0.043645,-0.009490
2769.949000,-0.008339,-0.001678,2769.949000,-0.042950,-0.009010
2770.431000,-0.009320,-0.001186,2770.431000,-0.042500,-0.008530
2770.913000,-0.009818,-0.000694,2770.913000,-0.040803,-0.008048
2771.395000,-0.010591,-0.000203,2771.395000,-0.038161,-0.007566
2771.877000,-0.010665,0.000288,2771.877000,-0.036942,-0.007084
2772.359000,-0.011260,0.000778,2772.359000,-0.035517,-0.006601
2772.841000,-0.010747,0.001267,2772.841000,-0.035747,-0.006117
2773.323000,-0.008164,0.001755,2773.323000,-0.037779,-0.005634
2773.805000,-0.007099,0.002242,2773.805000,-0.041070,-0.005150
2774.287000,-0.007147,0.002729,2774.287000,-0.044058,-0.004666
2774.769000,-0.006191,0.003214,2774.769000,-0.046061,-0.004182
2775.251000,-0.004272,0.003698,2775.251000,-0.046758,-0.003698
2775.733000,-0.001239,0.004181,2775.733000,-0.046426,-0.003214
2776.215000,-0.000161,0.004662,2776.215000,-0.045074,-0.002731
2776.697000,-0.000371,0.005142,2776.697000,-0.043462,-0.002247
2777.179000,-0.000938,0.005621,2777.179000,-0.041514,-0.001764
2777.661000,-0.000929,0.006098,2777.661000,-0.039224,-0.001281
2778.143000,-0.000805,0.006574,2778.143000,-0.037714,-0.000799
2778.625000,-0.002252,0.007048,2778.625000,-0.036979,-0.000317
2779.107000,-0.003542,0.007520,2779.107000,-0.036164,0.000164
2779.589000,-0.003567,0.007990,2779.589000,-0.035902,0.000644
2780.071000,-0.002741,0.008458,2780.071000,-0.036783,0.001123
2780.553000,-0.004487,0.008925,2780.553000,-0.037599,0.001602
2781.035000,-0.005882,0.009389,2781.035000,-0.038848,0.002080
2781.517000,-0.006121,0.009851,2781.517000,-0.040027,0.002557
2781.999000,-0.006898,0.010311,2781.999000,-0.039292,0.003032
2782.481000,-0.006973,0.010769,2782.481000,-0.036991,0.003507
2782.963000,-0.007955,0.011225,2782.963000,-0.035319,0.003980
2783.445000,-0.008547,0.011678,2783.445000,-0.034075,0.004452
2783.927000,-0.009839,0.012128,2783.927000,-0.032911,0.004923
2784.409000,-0.011121,0.012576,2784.409000,-0.031960,0.005392
2784.891000,-0.012637,0.013022,2784.891000,-0.032821,0.005860
2785.373000,-0.013394,0.013465,2785.373000,-0.035284,0.006326
2785.855000,-0.013068,0.013905,2785.855000,-0.037032,0.006790
2786.337000,-0.012586,0.014342,2786.337000,-0.038027,0.007253
2786.819000,-0.011435,0.014776,2786.819000,-0.039295,0.007713
2787.301000,-0.011108,0.015208,2787.301000,-0.041009,0.008172
2787.783000,-0.010272,0.015636,2787.783000,-0.044055,0.008629
2788.265000,-0.010048,0.016061,2788.265000,-0.046018,0.009084
2788.747000,-0.011248,0.016484,2788.747000,-0.046901,0.009537
2789.229000,-0.011741,0.016903,2789.229000,-0.046756,0.009988
2789.711000,-0.010987,0.017318,2789.711000,-0.046928,0.010436
2790.193000,-0.010368,0.017731,2790.193000,-0.047214,0.010883
2790.675000,-0.010565,0.018140,2790.675000,-0.046979,0.011326
2791.157000,-0.010733,0.018545,2791.157000,-0.047274,0.011768
2791.639000,-0.009116,0.018947,2791.639000,-0.047269,0.012207
2792.121000,-0.006959,0.019346,2792.121000,-0.049448,0.012643
2792.603000,-0.005511,0.019741,2792.603000,-0.048478,0.013077
2793.085000,-0.002922,0.020132,2793.085000,-0.046902,0.013507
2793.567000,-0.000099,0.020519,2793.567000,-0.045964,0.013936
2794.049000,0.002415,0.020903,2794.049000,-0.045582,0.014361
2794.531000,0.004221,0.021282,2794.531000,-0.046114,0.014783
2795.013000,0.004767,0.021658,2795.013000,-0.046704,0.015203
2795.495000,0.003466,0.022030,2795.495000,-0.048471,0.015619
2795.977000,0.002608,0.022398,2795.977000,-0.048106,0.016033
2796.459000,0.001788,0.022762,2796.459000,-0.046955,0.016443
2796.941000,-0.000285,0.023121,2796.941000,-0.047395,0.016850
2797.423000,-0.002708,0.023477,2797.423000,-0.047042,0.017254
2797.905000,-0.004828,0.023828,2797.905000,-0.047332,0.017654
2798.387000,-0.006727,0.024175,2798.387000,-0.047346,0.018051
2798.869000,-0.008285,0.024517,2798.869000,-0.047422,0.018445
2799.351000,-0.008809,0.024855,2799.351000,-0.045789,0.018835
2799.833000,-0.007948,0.025189,2799.833000,-0.045414,0.019221
2800.315000,-0.005017,0.025518,2800.315000,-0.043895,0.019604
2800.797000,-0.001950,0.025843,2800.797000,-0.042685,0.019983
2801.279000,-0.001306,0.026163,2801.279000,-0.042177,0.020358
2801.761000,0.000678,0.026478,2801.761000,-0.042329,0.020730
2802.243000,0.002602,0.026789,2802.243000,-0.043154,0.021098
2802.725000,0.002703,0.027095,2802.725000,-0.041986,0.021462
2803.207000,0.002403,0.027396,2803.207000,-0.040318,0.021821
2803.689000,0.001256,0.027693,2803.689000,-0.040615,0.022177
2804.171000,0.001542,0.027985,2804.171000,-0.039908,0.022529
2804.653000,0.000661,0.028271,2804.653000,-0.040282,0.022877
2805.135000,-0.002663,0.028553,2805.135000,-0.041305,0.023220
2805.617000,-0.005297,0.028830,2805.617000,-0.041349,0.023560
2806.099000,-0.007203,0.029102,2806.099000,-0.041309,0.023895
2806.581000,-0.007775,0.029369,2806.581000,-0.040763,0.024226
2807.063000,-0.006791,0.029630,2807.063000,-0.038076,0.024552
2807.545000,-0.006156,0.029887,2807.545000,-0.034788,0.024874
2808.027000,-0.005066,0.030138,2808.027000,-0.030405,0.025192
2808.509000,-0.002935,0.030385,2808.509000,-0.025846,0.025505
2808.991000,-0.000745,0.030626,2808.991000,-0.021715,0.025813
2809.473000,0.001171,0.030862,2809.473000,-0.016758,0.026117
2809.955000,0.003672,0.031092,2809.955000,-0.012509,0.026416
2810.437000,0.006817,0.031317,2810.437000,-0.009887,0.026711
2810.919000,0.010893,0.031537,2810.919000,-0.009155,0.027001
2811.401000,0.012857,0.031752,2811.401000,-0.009830,0.027286
2811.883000,0.012818,0.031961,2811.883000,-0.011949,0.027566
2812.365000,0.012449,0.032164,2812.365000,-0.013483,0.027842
2812.847000,0.012213,0.032363,2812.847000,-0.014507,0.028112
2813.329000,0.012084,0.032555,2813.329000,-0.015557,0.028378
2813.811000,0.012223,0.032743,2813.811000,-0.016076,0.028639
2814.293000,0.012396,0.032924,2814.293000,-0.015709,0.028895
2814.775000,0.012330,0.033101,2814.775000,-0.013160,0.029146
2815.257000,0.011030,0.033271,2815.257000,-0.009292,0.029391
2815.739000,0.010736,0.033436,2815.739000,-0.005164,0.029632
2816.221000,0.010345,0.033596,2816.221000,-0.001071,0.029868
2816.703000,0.009627,0.033749,2816.703000,0.000421,0.030098
2817.185000,0.009705,0.033897,2817.185000,-0.000753,0.030323
2817.667000,0.009441,0.034040,2817.667000,-0.002244,0.030543
2818.149000,0.008932,0.034177,2818.149000,-0.003591,0.030758
2818.631000,0.009194,0.034308,2818.631000,-0.004760,0.030968
2819.113000,0.009870,0.034433,2819.113000,-0.006326,0.031172
2819.595000,0.011852,0.034553,2819.595000,-0.009200,0.031371
2820.077000,0.013706,0.034667,2820.077000,-0.011106,0.031564
2820.559000,0.015752,0.034775,2820.559000,-0.012527,0.031753
2821.041000,0.017616,0.034877,2821.041000,-0.011717,0.031935
2821.523000,0.019383,0.034974,2821.523000,-0.008980,0.032113
2822.005000,0.019835,0.035065,2822.005000,-0.006470,0.032285
2822.487000,0.021062,0.035150,2822.487000,-0.004819,0.032451
2822.969000,0.020355,0.035230,2822.969000,-0.003903,0.032613
2823.451000,0.020474,0.035303,2823.451000,-0.005113,0.032768
2823.933000,0.020582,0.035371,2823.933000,-0.004758,0.032918
2824.415000,0.021301,0.035433,2824.415000,-0.002721,0.033063
2824.897000,0.021308,0.035489,2824.897000,-0.000518,0.033202
2825.379000,0.021468,0.035539,2825.379000,0.002563,0.033335
2825.861000,0.021839,0.035584,2825.861000,0.002582,0.033463
2826.343000,0.021395,0.035622,2826.343000,0.002542,0.033585
2826.825000,0.020959,0.035655,2826.825000,0.004060,0.033702
2827.307000,0.021699,0.035683,2827.307000,0.007859,0.033813
2827.789000,0.021833,0.035704,2827.789000,0.011394,0.033918
2828.271000,0.021728,0.035719,2828.271000,0.011093,0.034018
2828.753000,0.020875,0.035729,2828.753000,0.010132,0.034112
2829.235000,0.021194,0.035733,2829.235000,0.007983,0.034201
2829.717000,0.021247,0.035731,2829.717000,0.004750,0.034284
2830.199000,0.023461,0.035724,2830.199000,0.003604,0.034361
2830.681000,0.025476,0.035710,2830.681000,0.003536,0.034433
2831.163000,0.026463,0.035691,2831.163000,0.002274,0.034498
2831.645000,0.026526,0.035666,2831.645000,0.003741,0.034559
2832.127000,0.025880,0.035636,2832.127000,0.004515,0.034613
2832.609000,0.023675,0.035599,2832.609000,0.002857,0.034662
2833.091000,0.020798,0.035557,2833.091000,0.004236,0.034705
2833.573000,0.017503,0.035510,2833.573000,0.007693,0.034743
2834.055000,0.013247,0.035456,2834.055000,0.011260,0.034774
2834.537000,0.005511,0.035397,2834.537000,0.013261,0.034801
2835.019000,-0.001151,0.035333,2835.019000,0.015632,0.034821
2835.501000,-0.007319,0.035262,2835.501000,0.018844,0.034836
2835.983000,-0.010574,0.035186,2835.983000,0.020607,0.034845
2836.465000,-0.009770,0.035105,2836.465000,0.021471,0.034848
2836.947000,-0.008118,0.035018,2836.947000,0.023007,0.034846
2837.429000,-0.006019,0.034925,2837.429000,0.021413,0.034838
2837.911000,-0.004674,0.034827,2837.911000,0.018608,0.034825
2838.393000,-0.001986,0.034723,2838.393000,0.018321,0.034806
2838.875000,0.001966,0.034614,2838.875000,0.016101,0.034781
2839.357000,0.005900,0.034500,2839.357000,0.012633,0.034751
2839.839000,0.009792,0.034380,2839.839000,0.010313,0.034715
2840.321000,0.011534,0.034254,2840.321000,0.007991,0.034673
2840.803000,0.012447,0.034123,2840.803000,0.004335,0.034626
2841.285000,0.010713,0.033987,2841.285000,0.003861,0.034573
2841.767000,0.009762,0.033846,2841.767000,0.004335,0.034515
2842.249000,0.008081,0.033699,2842.249000,0.004488,0.034452
2842.731000,0.006927,0.033547,2842.731000,0.005710,0.034382
2843.213000,0.006615,0.033390,2843.213000,0.006549,0.034308
2843.695000,0.005861,0.033227,2843.695000,0.008319,0.034228
2844.177000,0.006124,0.033060,2844.177000,0.009414,0.034142
2844.659000,0.005257,0.032887,2844.659000,0.010557,0.034051
2845.141000,0.005202,0.032709,2845.141000,0.012466,0.033955
2845.623000,0.008674,0.032526,2845.623000,0.012937,0.033853
2846.105000,0.012774,0.032338,2846.105000,0.012094,0.033746
2846.587000,0.016849,0.032145,2846.587000,0.009934,0.033633
2847.069000,0.020649,0.031948,2847.069000,0.007897,0.033515
2847.551000,0.023978,0.031745,2847.551000,0.005590,0.033392
2848.033000,0.025202,0.031537,2848.033000,0.004188,0.033264
2848.515000,0.025953,0.031325,2848.515000,0.000994,0.033130
2848.997000,0.024330,0.031108,2848.997000,-0.001636,0.032992
2849.479000,0.021801,0.030886,2849.479000,-0.002225,0.032848
2849.961000,0.020868,0.030659,2849.961000,-0.001708,0.032699
2850.443000,0.019910,0.030428,2850.443000,-0.000282,0.032545
2850.925000,0.018605,0.030192,2850.925000,0.001537,0.032385
2851.407000,0.014301,0.029951,2851.407000,0.003337,0.032221
2851.889000,0.011709,0.029706,2851.889000,0.005353,0.032052
2852.371000,0.011751,0.029456,2852.371000,0.007127,0.031877
2852.853000,0.011276,0.029202,2852.853000,0.008864,0.031698
2853.335000,0.011688,0.028944,2853.335000,0.009840,0.031514
2853.817000,0.010302,0.028681,2853.817000,0.010666,0.031325
2854.299000,0.008796,0.028414,2854.299000,0.010874,0.031131
2854.781000,0.007691,0.028143,2854.781000,0.009319,0.030933
2855.263000,0.006839,0.027867,2855.263000,0.007002,0.030729
2855.745000,0.004012,0.027588,2855.745000,0.005830,0.030521
2856.227000,0.001518,0.027304,2856.227000,0.005747,0.030308
2856.709000,-0.000033,0.027016,2856.709000,0.004489,0.030091
2857.191000,-0.002188,0.026725,2857.191000,0.002050,0.029869
2857.673000,-0.002355,0.026429,2857.673000,0.000850,0.029642
2858.155000,-0.002913,0.026129,2858.155000,-0.000089,0.029411
2858.637000,-0.001862,0.025826,2858.637000,-0.001270,0.029175
2859.119000,0.000088,0.025519,2859.119000,-0.002792,0.028935
2859.601000,0.001176,0.025208,2859.601000,-0.004280,0.028691
2860.083000,0.002394,0.024893,2860.083000,-0.004995,0.028442
2860.565000,0.003168,0.024575,2860.565000,-0.005772,0.028189
2861.047000,0.005651,0.024253,2861.047000,-0.006362,0.027932
2861.529000,0.006948,0.023928,2861.529000,-0.006620,0.027670
2862.011000,0.007362,0.023599,2862.011000,-0.006012,0.027405
2862.493000,0.008627,0.023267,2862.493000,-0.004697,0.027135
2862.975000,0.010021,0.022932,2862.975000,-0.004705,0.026861
2863.457000,0.011924,0.022593,2863.457000,-0.004547,0.026584
2863.939000,0.014169,0.022251,2863.939000,-0.004160,0.026302
2864.421000,0.016895,0.021906,2864.421000,-0.002514,0.026016
2864.903000,0.018345,0.021558,2864.903000,-0.000239,0.025727
2865.385000,0.018917,0.021207,2865.385000,0.000002,0.025433
2865.867000,0.018906,0.020853,2865.867000,-0.001475,0.025136
2866.349000,0.017417,0.020496,2866.349000,-0.002477,0.024836
2866.831000,0.015401,0.020136,2866.831000,-0.001636,0.024531
2867.313000,0.013536,0.019773,2867.313000,-0.000957,0.024223
2867.795000,0.011204,0.019408,2867.795000,-0.000102,0.023912
2868.277000,0.009115,0.019040,2868.277000,0.002410,0.023597
2868.759000,0.006969,0.018669,2868.759000,0.004196,0.023279
2869.241000,0.005519,0.018296,2869.241000,0.005866,0.022957
2869.723000,0.003518,0.017920,2869.723000,0.007319,0.022632
2870.205000,0.000818,0.017542,2870.205000,0.009837,0.022303
2870.687000,-0.001088,0.017162,2870.687000,0.012767,0.021972
2871.169000,-0.001939,0.016779,2871.169000,0.016622,0.021637
2871.651000,-0.001119,0.016395,2871.651000,0.019227,0.021300
2872.133000,-0.000618,0.016008,2872.133000,0.019445,0.020959
2872.615000,-0.001184,0.015619,2872.615000,0.017774,0.020615
2873.097000,-0.001948,0.015228,2873.097000,0.016178,0.020269
2873.579000,-0.002844,0.014835,2873.579000,0.014105,0.019919
2874.061000,-0.003793,0.014440,2874.061000,0.011482,0.019567
2874.543000,-0.004201,0.014043,2874.543000,0.008897,0.019212
2875.025000,-0.004541,0.013645,2875.025000,0.006463,0.018855
2875.507000,-0.007234,0.013245,2875.507000,0.003043,0.018494
2875.989000,-0.009637,0.012843,2875.989000,0.000255,0.018132
2876.471000,-0.011593,0.012440,2876.471000,-0.000371,0.017766
2876.953000,-0.013344,0.012035,2876.953000,-0.000423,0.017399
