wn1,R_obs1,R_fit1,wn2,R_obs2,R_fit2
2630.169000,-0.013973,-0.002920,2630.169000,0.010867,-0.002375
2630.651000,-0.014523,-0.002931,2630.651000,0.011571,-0.002384
2631.133000,-0.016248,-0.002941,2631.133000,0.011415,-0.002393
2631.615000,-0.017886,-0.002951,2631.615000,0.011529,-0.002402
2632.097000,-0.019602,-0.002961,2632.097000,0.010709,-0.002411
2632.579000,-0.020440,-0.002971,2632.579000,0.008454,-0.002420
2633.061000,-0.019548,-0.002981,2633.061000,0.006838,-0.002428
2633.543000,-0.017563,-0.002992,2633.543000,0.007127,-0.002437
2634.025000,-0.015810,-0.003002,2634.025000,0.007231,-0.002446
2634.507000,-0.014692,-0.003012,2634.507000,0.007552,-0.002455
2634.989000,-0.012462,-0.003022,2634.989000,0.007444,-0.002464
2635.471000,-0.009595,-0.003032,2635.471000,0.008499,-0.002473
2635.953000,-0.008216,-0.003042,2635.953000,0.009693,-0.002482
2636.435000,-0.007397,-0.003053,2636.435000,0.010715,-0.002491
2636.917000,-0.005355,-0.003063,2636.917000,0.010652,-0.002499
2637.399000,-0.003476,-0.003073,2637.399000,0.009854,-0.002508
2637.881000,-0.004400,-0.003083,2637.881000,0.011002,-0.002517
2638.363000,-0.007208,-0.003093,2638.363000,0.012440,-0.002526
2638.845000,-0.011059,-0.003103,2638.845000,0.012842,-0.002535
2639.327000,-0.013815,-0.003114,2639.327000,0.012997,-0.002544
2639.809000,-0.015043,-0.003124,2639.809000,0.013979,-0.002553
2640.291000,-0.017055,-0.003134,2640.291000,0.014738,-0.002562
2640.773000,-0.020256,-0.003144,2640.773000,0.014820,-0.002570
2641.255000,-0.022112,-0.003154,2641.255000,0.016318,-0.002579
2641.737000,-0.023140,-0.003164,2641.737000,0.017303,-0.002588
2642.219000,-0.023171,-0.003174,2642.219000,0.016997,-0.002597
2642.701000,-0.022969,-0.003184,2642.701000,0.015300,-0.002606
2643.183000,-0.021268,-0.003195,2643.183000,0.013146,-0.002615
2643.665000,-0.018394,-0.003205,2643.665000,0.010852,-0.002623
2644.147000,-0.017096,-0.003215,2644.147000,0.008549,-0.002632
2644.629000,-0.017747,-0.003225,2644.629000,0.007211,-0.002641
2645.111000,-0.019135,-0.003235,2645.111000,0.005559,-0.002650
2645.593000,-0.020019,-0.003245,2645.593000,0.003571,-0.002659
2646.075000,-0.021250,-0.003255,2646.075000,0.000914,-0.002668
2646.557000,-0.022614,-0.003265,2646.557000,-0.001685,-0.002677
2647.039000,-0.023924,-0.003276,2647.039000,-0.005073,-0.002685
2647.521000,-0.024117,-0.003286,2647.521000,-0.007946,-0.002694
2648.003000,-0.023180,-0.003296,2648.003000,-0.009155,-0.002703
2648.485000,-0.022287,-0.003306,2648.485000,-0.009903,-0.002712
2648.967000,-0.020875,-0.003316,2648.967000,-0.011475,-0.002721
2649.449000,-0.018736,-0.003326,2649.449000,-0.012609,-0.002730
2649.931000,-0.017636,-0.003336,2649.931000,-0.011764,-0.002738
2650.413000,-0.017286,-0.003346,2650.413000,-0.008766,-0.002747
2650.895000,-0.019383,-0.003356,2650.895000,-0.006686,-0.002756
2651.377000,-0.021714,-0.003367,2651.377000,-0.003586,-0.002765
2651.859000,-0.023480,-0.003377,2651.859000,-0.001080,-0.002774
2652.341000,-0.025808,-0.003387,2652.341000,0.001631,-0.002782
2652.823000,-0.029308,-0.003397,2652.823000,0.004100,-0.002791
2653.305000,-0.031742,-0.003407,2653.305000,0.005394,-0.002800
2653.787000,-0.032581,-0.003417,2653.787000,0.005215,-0.002809
2654.269000,-0.031981,-0.003427,2654.269000,0.004935,-0.002818
2654.751000,-0.031856,-0.003437,2654.751000,0.003595,-0.002827
2655.233000,-0.031859,-0.003447,2655.233000,0.002196,-0.002835
2655.715000,-0.031288,-0.003457,2655.715000,0.000935,-0.002844
2656.197000,-0.030026,-0.003467,2656.197000,-0.000392,-0.002853
2656.679000,-0.030454,-0.003477,2656.679000,-0.001246,-0.002862
2657.161000,-0.029781,-0.003488,2657.161000,-0.002275,-0.002871
2657.643000,-0.029341,-0.003498,2657.643000,-0.005470,-0.002879
2658.125000,-0.028014,-0.003508,2658.125000,-0.007616,-0.002888
2658.607000,-0.026289,-0.003518,2658.607000,-0.008755,-0.002897
2659.089000,-0.025223,-0.003528,2659.089000,-0.008528,-0.002906
2659.571000,-0.024831,-0.003538,2659.571000,-0.009070,-0.002915
2660.053000,-0.023982,-0.003548,2660.053000,-0.009722,-0.002923
2660.535000,-0.022959,-0.003558,2660.535000,-0.009690,-0.002932
2661.017000,-0.022988,-0.003568,2661.017000,-0.009350,-0.002941
2661.499000,-0.023865,-0.003578,2661.499000,-0.010051,-0.002950
2661.981000,-0.023619,-0.003588,2661.981000,-0.010388,-0.002958
2662.463000,-0.023848,-0.003598,2662.463000,-0.010369,-0.002967
2662.945000,-0.024307,-0.003608,2662.945000,-0.010351,-0.002976
2663.427000,-0.024832,-0.003618,2663.427000,-0.010346,-0.002985
2663.909000,-0.025534,-0.003628,2663.909000,-0.010379,-0.002994
2664.391000,-0.027288,-0.003638,2664.391000,-0.010447,-0.003002
2664.873000,-0.028331,-0.003648,2664.873000,-0.010202,-0.003011
2665.355000,-0.029163,-0.003658,2665.355000,-0.009703,-0.003020
2665.837000,-0.030719,-0.003668,2665.837000,-0.009793,-0.003029
2666.319000,-0.034346,-0.003679,2666.319000,-0.009908,-0.003037
2666.801000,-0.038422,-0.003689,2666.801000,-0.008637,-0.003046
2667.283000,-0.042525,-0.003699,2667.283000,-0.007207,-0.003055
2667.765000,-0.046466,-0.003709,2667.765000,-0.006956,-0.003064
2668.247000,-0.048633,-0.003719,2668.247000,-0.007691,-0.003073
2668.729000,-0.049706,-0.003729,2668.729000,-0.008745,-0.003081
2669.211000,-0.051044,-0.003739,2669.211000,-0.009827,-0.003090
2669.693000,-0.050899,-0.003749,2669.693000,-0.011049,-0.003099
2670.175000,-0.050552,-0.003759,2670.175000,-0.011960,-0.003108
2670.657000,-0.050228,-0.003769,2670.657000,-0.013150,-0.003116
2671.139000,-0.048705,-0.003779,2671.139000,-0.014844,-0.003125
2671.621000,-0.045561,-0.003789,2671.621000,-0.015338,-0.003134
2672.103000,-0.043257,-0.003799,2672.103000,-0.015991,-0.003143
2672.585000,-0.042140,-0.003809,2672.585000,-0.016479,-0.003151
2673.067000,-0.040954,-0.003819,2673.067000,-0.016246,-0.003160
2673.549000,-0.038345,-0.003829,2673.549000,-0.015187,-0.003169
2674.031000,-0.035685,-0.003839,2674.031000,-0.013472,-0.003178
2674.513000,-0.032678,-0.003849,2674.513000,-0.012795,-0.003186
2674.995000,-0.028909,-0.003859,2674.995000,-0.012225,-0.003195
2675.477000,-0.025240,-0.003869,2675.477000,-0.011772,-0.003204
2675.959000,-0.021698,-0.003879,2675.959000,-0.012282,-0.003213
2676.441000,-0.019299,-0.003889,2676.441000,-0.014103,-0.003221
2676.923000,-0.019086,-0.003899,2676.923000,-0.015952,-0.003230
2677.405000,-0.020862,-0.003909,2677.405000,-0.018578,-0.003239
2677.887000,-0.023144,-0.003919,2677.887000,-0.021301,-0.003247
2678.369000,-0.026842,-0.003929,2678.369000,-0.023005,-0.003256
2678.851000,-0.031806,-0.003939,2678.851000,-0.024824,-0.003265
2679.333000,-0.036782,-0.003949,2679.333000,-0.025744,-0.003274
2679.815000,-0.040651,-0.003959,2679.815000,-0.026952,-0.003282
2680.297000,-0.043887,-0.003969,2680.297000,-0.027881,-0.003291
2680.779000,-0.047472,-0.003979,2680.779000,-0.027772,-0.003300
2681.261000,-0.049385,-0.003989,2681.261000,-0.028371,-0.003308
2681.743000,-0.049464,-0.003999,2681.743000,-0.026404,-0.003317
2682.225000,-0.048607,-0.004009,2682.225000,-0.026043,-0.003326
2682.707000,-0.047299,-0.004018,2682.707000,-0.027780,-0.003335
2683.189000,-0.046409,-0.004028,2683.189000,-0.030656,-0.003343
2683.671000,-0.044868,-0.004038,2683.671000,-0.033361,-0.003352
2684.153000,-0.042842,-0.004048,2684.153000,-0.034850,-0.003361
2684.635000,-0.041583,-0.004058,2684.635000,-0.035924,-0.003369
2685.117000,-0.041697,-0.004068,2685.117000,-0.037258,-0.003378
2685.599000,-0.041461,-0.004078,2685.599000,-0.038036,-0.003387
2686.081000,-0.041439,-0.004088,2686.081000,-0.038651,-0.003396
2686.563000,-0.039854,-0.004098,2686.563000,-0.038808,-0.003404
2687.045000,-0.037863,-0.004108,2687.045000,-0.038357,-0.003413
2687.527000,-0.036088,-0.004118,2687.527000,-0.037815,-0.003422
2688.009000,-0.034967,-0.004128,2688.009000,-0.037602,-0.003430
2688.491000,-0.033988,-0.004138,2688.491000,-0.036617,-0.003439
2688.973000,-0.033263,-0.004148,2688.973000,-0.038550,-0.003448
2689.455000,-0.032821,-0.004158,2689.455000,-0.040815,-0.003456
2689.937000,-0.032581,-0.004168,2689.937000,-0.042779,-0.003465
2690.419000,-0.033023,-0.004178,2690.419000,-0.044544,-0.003474
2690.901000,-0.034826,-0.004188,2690.901000,-0.044910,-0.003482
2691.383000,-0.038076,-0.004197,2691.383000,-0.046470,-0.003491
2691.865000,-0.041871,-0.004207,2691.865000,-0.048742,-0.003500
2692.347000,-0.044790,-0.004217,2692.347000,-0.050110,-0.003509
2692.829000,-0.046825,-0.004227,2692.829000,-0.052972,-0.003517
2693.311000,-0.047141,-0.004237,2693.311000,-0.054584,-0.003526
2693.793000,-0.047429,-0.004247,2693.793000,-0.055102,-0.003535
2694.275000,-0.047896,-0.004257,2694.275000,-0.056379,-0.003543
2694.757000,-0.048708,-0.004267,2694.757000,-0.057478,-0.003552
2695.239000,-0.049165,-0.004277,2695.239000,-0.057800,-0.003561
2695.721000,-0.049291,-0.004287,2695.721000,-0.056623,-0.003569
2696.203000,-0.049978,-0.004297,2696.203000,-0.054497,-0.003578
2696.685000,-0.050170,-0.004307,2696.685000,-0.052312,-0.003587
2697.167000,-0.050378,-0.004316,2697.167000,-0.049968,-0.003595
2697.649000,-0.050612,-0.004326,2697.649000,-0.047066,-0.003604
2698.131000,-0.051170,-0.004336,2698.131000,-0.044431,-0.003613
2698.613000,-0.051411,-0.004346,2698.613000,-0.041125,-0.003621
2699.095000,-0.050728,-0.004356,2699.095000,-0.038254,-0.003630
2699.577000,-0.049505,-0.004366,2699.577000,-0.037682,-0.003639
2700.059000,-0.047833,-0.004376,2700.059000,-0.036489,-0.003647
2700.541000,-0.045235,-0.004386,2700.541000,-0.035287,-0.003656
2701.023000,-0.042415,-0.004396,2701.023000,-0.035303,-0.003664
2701.505000,-0.039953,-0.004406,2701.505000,-0.035835,-0.003673
2701.987000,-0.037050,-0.004415,2701.987000,-0.036708,-0.003682
2702.469000,-0.034673,-0.004425,2702.469000,-0.037565,-0.003690
2702.951000,-0.034027,-0.004435,2702.951000,-0.040587,-0.003699
2703.433000,-0.033154,-0.004445,2703.433000,-0.043320,-0.003708
2703.915000,-0.033034,-0.004455,2703.915000,-0.045559,-0.003716
2704.397000,-0.033349,-0.004465,2704.397000,-0.047827,-0.003725
2704.879000,-0.033899,-0.004475,2704.879000,-0.049023,-0.003734
2705.361000,-0.033642,-0.004485,2705.361000,-0.049644,-0.003742
2705.843000,-0.033916,-0.004494,2705.843000,-0.051665,-0.003751
2706.325000,-0.033865,-0.004504,2706.325000,-0.053456,-0.003759
2706.807000,-0.033370,-0.004514,2706.807000,-0.054249,-0.003768
2707.289000,-0.032569,-0.004524,2707.289000,-0.055207,-0.003777
2707.771000,-0.032336,-0.004534,2707.771000,-0.054522,-0.003785
2708.253000,-0.032150,-0.004544,2708.253000,-0.053867,-0.003794
2708.735000,-0.032364,-0.004554,2708.735000,-0.054440,-0.003803
2709.217000,-0.033255,-0.004563,2709.217000,-0.055091,-0.003811
2709.699000,-0.034345,-0.004573,2709.699000,-0.056022,-0.003820
2710.181000,-0.035457,-0.004583,2710.181000,-0.056337,-0.003828
2710.663000,-0.036302,-0.004593,2710.663000,-0.055368,-0.003837
2711.145000,-0.036284,-0.004603,2711.145000,-0.053165,-0.003846
2711.627000,-0.036561,-0.004613,2711.627000,-0.049839,-0.003854
2712.109000,-0.036305,-0.004622,2712.109000,-0.046624,-0.003863
2712.591000,-0.035491,-0.004632,2712.591000,-0.044482,-0.003872
2713.073000,-0.033548,-0.004642,2713.073000,-0.040936,-0.003880
2713.555000,-0.031399,-0.004652,2713.555000,-0.036843,-0.003889
2714.037000,-0.031518,-0.004662,2714.037000,-0.034687,-0.003897
2714.519000,-0.032897,-0.004672,2714.519000,-0.031899,-0.003906
2715.001000,-0.035769,-0.004681,2715.001000,-0.030791,-0.003915
2715.483000,-0.038285,-0.004691,2715.483000,-0.031624,-0.003923
2715.965000,-0.039421,-0.004701,2715.965000,-0.032320,-0.003932
2716.447000,-0.042184,-0.004711,2716.447000,-0.034202,-0.003940
2716.929000,-0.046405,-0.004721,2716.929000,-0.036502,-0.003949
2717.411000,-0.050099,-0.004731,2717.411000,-0.036873,-0.003958
2717.893000,-0.053080,-0.004740,2717.893000,-0.036618,-0.003966
2718.375000,-0.055277,-0.004750,2718.375000,-0.037463,-0.003975
2718.857000,-0.055355,-0.004760,2718.857000,-0.038725,-0.003983
2719.339000,-0.053905,-0.004770,2719.339000,-0.040692,-0.003992
2719.821000,-0.052687,-0.004780,2719.821000,-0.043287,-0.004000
2720.303000,-0.050873,-0.004789,2720.303000,-0.045586,-0.004009
2720.785000,-0.050505,-0.004799,2720.785000,-0.048537,-0.004018
2721.267000,-0.048233,-0.004809,2721.267000,-0.049863,-0.004026
2721.749000,-0.046215,-0.004819,2721.749000,-0.050154,-0.004035
2722.231000,-0.044177,-0.004829,2722.231000,-0.051389,-0.004043
2722.713000,-0.042195,-0.004838,2722.713000,-0.051627,-0.004052
2723.195000,-0.040961,-0.004848,2723.195000,-0.051085,-0.004060
2723.677000,-0.037633,-0.004858,2723.677000,-0.049415,-0.004069
2724.159000,-0.033614,-0.004868,2724.159000,-0.048186,-0.004078
2724.641000,-0.031234,-0.004878,2724.641000,-0.047699,-0.004086
2725.123000,-0.029619,-0.004887,2725.123000,-0.047221,-0.004095
2725.605000,-0.027735,-0.004897,2725.605000,-0.046359,-0.004103
2726.087000,-0.026656,-0.004907,2726.087000,-0.045313,-0.004112
2726.569000,-0.026297,-0.004917,2726.569000,-0.045074,-0.004120
2727.051000,-0.025636,-0.004927,2727.051000,-0.043194,-0.004129
2727.533000,-0.025521,-0.004936,2727.533000,-0.041585,-0.004138
2728.015000,-0.025636,-0.004946,2728.015000,-0.039301,-0.004146
2728.497000,-0.027946,-0.004956,2728.497000,-0.037409,-0.004155
2728.979000,-0.030598,-0.004966,2728.979000,-0.037618,-0.004163
2729.461000,-0.031379,-0.004975,2729.461000,-0.037728,-0.004172
2729.943000,-0.030703,-0.004985,2729.943000,-0.037576,-0.004180
2730.425000,-0.029279,-0.004995,2730.425000,-0.037932,-0.004189
2730.907000,-0.028772,-0.005005,2730.907000,-0.039655,-0.004197
2731.389000,-0.029625,-0.005014,2731.389000,-0.042061,-0.004206
2731.871000,-0.029442,-0.005024,2731.871000,-0.042793,-0.004214
2732.353000,-0.029213,-0.005034,2732.353000,-0.043247,-0.004223
2732.835000,-0.029642,-0.005044,2732.835000,-0.044076,-0.004232
2733.317000,-0.029470,-0.005053,2733.317000,-0.045342,-0.004240
2733.799000,-0.029726,-0.005063,2733.799000,-0.044967,-0.004249
2734.281000,-0.030596,-0.005073,2734.281000,-0.044418,-0.004257
2734.763000,-0.031757,-0.005083,2734.763000,-0.043107,-0.004266
2735.245000,-0.032870,-0.005092,2735.245000,-0.041292,-0.004274
2735.727000,-0.033889,-0.005102,2735.727000,-0.039368,-0.004283
2736.209000,-0.034295,-0.005112,2736.209000,-0.037730,-0.004291
2736.691000,-0.034696,-0.005122,2736.691000,-0.034430,-0.004300
2737.173000,-0.035784,-0.005131,2737.173000,-0.032387,-0.004308
2737.655000,-0.035966,-0.005141,2737.655000,-0.031401,-0.004317
2738.137000,-0.035934,-0.005151,2738.137000,-0.030292,-0.004325
2738.619000,-0.035749,-0.005161,2738.619000,-0.028936,-0.004334
2739.101000,-0.036231,-0.005170,2739.101000,-0.028236,-0.004342
2739.583000,-0.035927,-0.005180,2739.583000,-0.029948,-0.004351
2740.065000,-0.035776,-0.005190,2740.065000,-0.032728,-0.004359
2740.547000,-0.035839,-0.005199,2740.547000,-0.036197,-0.004368
2741.029000,-0.036946,-0.005209,2741.029000,-0.040566,-0.004376
2741.511000,-0.037338,-0.005219,2741.511000,-0.043871,-0.004385
2741.993000,-0.038496,-0.005229,2741.993000,-0.046919,-0.004393
2742.475000,-0.039381,-0.005238,2742.475000,-0.050531,-0.004402
2742.957000,-0.039892,-0.005248,2742.957000,-0.054230,-0.004410
2743.439000,-0.040843,-0.005258,2743.439000,-0.055980,-0.004419
2743.921000,-0.042667,-0.005267,2743.921000,-0.058453,-0.004427
2744.403000,-0.043625,-0.005277,2744.403000,-0.059441,-0.004436
2744.885000,-0.044597,-0.005287,2744.885000,-0.058659,-0.004444
2745.367000,-0.046446,-0.005296,2745.367000,-0.057112,-0.004453
2745.849000,-0.047379,-0.005306,2745.849000,-0.056365,-0.004461
2746.331000,-0.046882,-0.005316,2746.331000,-0.056057,-0.004470
2746.813000,-0.046530,-0.005326,2746.813000,-0.055449,-0.004478
2747.295000,-0.045867,-0.005335,2747.295000,-0.055232,-0.004487
2747.777000,-0.045608,-0.005345,2747.777000,-0.053148,-0.004495
2748.259000,-0.044377,-0.005355,2748.259000,-0.049615,-0.004504
2748.741000,-0.043617,-0.005364,2748.741000,-0.048048,-0.004512
2749.223000,-0.042749,-0.005374,2749.223000,-0.047368,-0.004521
2749.705000,-0.041927,-0.005384,2749.705000,-0.046446,-0.004529
2750.187000,-0.041000,-0.005393,2750.187000,-0.044921,-0.004538
2750.669000,-0.040036,-0.005403,2750.669000,-0.044936,-0.004546
2751.151000,-0.040042,-0.005413,2751.151000,-0.044892,-0.004555
2751.633000,-0.040799,-0.005422,2751.633000,-0.043444,-0.004563
2752.115000,-0.042386,-0.005432,2752.115000,-0.041594,-0.004572
2752.597000,-0.042035,-0.005442,2752.597000,-0.040257,-0.004580
2753.079000,-0.040489,-0.005451,2753.079000,-0.036995,-0.004589
2753.561000,-0.039502,-0.005461,2753.561000,-0.034215,-0.004597
2754.043000,-0.037773,-0.005471,2754.043000,-0.031234,-0.004605
2754.525000,-0.036487,-0.005480,2754.525000,-0.026853,-0.004614
2755.007000,-0.035433,-0.005490,2755.007000,-0.023941,-0.004622
2755.489000,-0.035779,-0.005500,2755.489000,-0.022838,-0.004631
2755.971000,-0.035879,-0.005509,2755.971000,-0.023540,-0.004639
2756.453000,-0.035657,-0.005519,2756.453000,-0.024652,-0.004648
2756.935000,-0.035782,-0.005529,2756.935000,-0.025033,-0.004656
2757.417000,-0.036399,-0.005538,2757.417000,-0.026944,-0.004665
2757.899000,-0.038181,-0.005548,2757.899000,-0.029532,-0.004673
2758.381000,-0.038999,-0.005558,2758.381000,-0.031586,-0.004681
2758.863000,-0.039852,-0.005567,2758.863000,-0.033130,-0.004690
2759.345000,-0.039334,-0.005577,2759.345000,-0.034436,-0.004698
2759.827000,-0.038358,-0.005586,2759.827000,-0.036813,-0.004707
2760.309000,-0.037659,-0.005596,2760.309000,-0.040148,-0.004715
2760.791000,-0.036181,-0.005606,2760.791000,-0.043585,-0.004724
2761.273000,-0.035043,-0.005615,2761.273000,-0.045739,-0.004732
2761.755000,-0.035566,-0.005625,2761.755000,-0.046434,-0.004741
2762.237000,-0.035935,-0.005635,2762.237000,-0.047091,-0.004749
2762.719000,-0.034657,-0.005644,2762.719000,-0.049858,-0.004757
2763.201000,-0.034386,-0.005654,2763.201000,-0.050001,-0.004766
2763.683000,-0.034794,-0.005663,2763.683000,-0.049302,-0.004774
2764.165000,-0.033982,-0.005673,2764.165000,-0.048930,-0.004783
2764.647000,-0.033224,-0.005683,2764.647000,-0.047185,-0.004791
2765.129000,-0.032048,-0.005692,2765.129000,-0.045122,-0.004800
2765.611000,-0.031164,-0.005702,2765.611000,-0.042204,-0.004808
2766.093000,-0.028429,-0.005712,2766.093000,-0.040875,-0.004816
2766.575000,-0.025235,-0.005721,2766.575000,-0.041543,-0.004825
2767.057000,-0.021880,-0.005731,2767.057000,-0.043056,-0.004833
2767.539000,-0.018226,-0.005740,2767.539000,-0.044770,-0.004842
2768.021000,-0.015176,-0.005750,2768.021000,-0.044546,-0.004850
2768.503000,-0.013458,-0.005760,2768.503000,-0.043105,-0.004858
2768.985000,-0.010551,-0.005769,2768.985000,-0.043066,-0.004867
2769.467000,-0.008027,-0.005779,2769.467000,-0.043645,-0.004875
2769.949000,-0.008339,-0.005788,2769.949000,-0.042950,-0.004884
2770.431000,-0.009320,-0.005798,2770.431000,-0.042500,-0.004892
2770.913000,-0.009818,-0.005807,2770.913000,-0.040803,-0.004900
2771.395000,-0.010591,-0.005817,2771.395000,-0.038161,-0.004909
2771.877000,-0.010665,-0.005827,2771.877000,-0.036942,-0.004917
2772.359000,-0.011260,-0.005836,2772.359000,-0.035517,-0.004926
2772.841000,-0.010747,-0.005846,2772.841000,-0.035747,-0.004934
2773.323000,-0.008164,-0.005855,2773.323000,-0.037779,-0.004942
2773.805000,-0.007099,-0.005865,2773.805000,-0.041070,-0.004951
2774.287000,-0.007147,-0.005875,2774.287000,-0.044058,-0.004959
2774.769000,-0.006191,-0.005884,2774.769000,-0.046061,-0.004968
2775.251000,-0.004272,-0.005894,2775.251000,-0.046758,-0.004976
2775.733000,-0.001239,-0.005903,2775.733000,-0.046426,-0.004984
2776.215000,-0.000161,-0.005913,2776.215000,-0.045074,-0.004993
2776.697000,-0.000371,-0.005922,2776.697000,-0.043462,-0.005001
2777.179000,-0.000938,-0.005932,2777.179000,-0.041514,-0.005010
2777.661000,-0.000929,-0.005941,2777.661000,-0.039224,-0.005018
2778.143000,-0.000805,-0.005951,2778.143000,-0.037714,-0.005026
2778.625000,-0.002252,-0.005961,2778.625000,-0.036979,-0.005035
2779.107000,-0.003542,-0.005970,2779.107000,-0.036164,-0.005043
2779.589000,-0.003567,-0.005980,2779.589000,-0.035902,-0.005051
2780.071000,-0.002741,-0.005989,2780.071000,-0.036783,-0.005060
2780.553000,-0.004487,-0.005999,2780.553000,-0.037599,-0.005068
2781.035000,-0.005882,-0.006008,2781.035000,-0.038848,-0.005076
2781.517000,-0.006121,-0.006018,2781.517000,-0.040027,-0.005085
2781.999000,-0.006898,-0.006027,2781.999000,-0.039292,-0.005093
2782.481000,-0.006973,-0.006037,2782.481000,-0.036991,-0.005102
2782.963000,-0.007955,-0.006046,2782.963000,-0.035319,-0.005110
2783.445000,-0.008547,-0.006056,2783.445000,-0.034075,-0.005118
2783.927000,-0.009839,-0.006066,2783.927000,-0.032911,-0.005127
2784.409000,-0.011121,-0.006075,2784.409000,-0.031960,-0.005135
2784.891000,-0.012637,-0.006085,2784.891000,-0.032821,-0.005143
2785.373000,-0.013394,-0.006094,2785.373000,-0.035284,-0.005152
2785.855000,-0.013068,-0.006104,2785.855000,-0.037032,-0.005160
2786.337000,-0.012586,-0.006113,2786.337000,-0.038027,-0.005168
2786.819000,-0.011435,-0.006123,2786.819000,-0.039295,-0.005177
2787.301000,-0.011108,-0.006132,2787.301000,-0.041009,-0.005185
2787.783000,-0.010272,-0.006142,2787.783000,-0.044055,-0.005193
2788.265000,-0.010048,-0.006151,2788.265000,-0.046018,-0.005202
2788.747000,-0.011248,-0.006161,2788.747000,-0.046901,-0.005210
2789.229000,-0.011741,-0.006170,2789.229000,-0.046756,-0.005218
2789.711000,-0.010987,-0.006180,2789.711000,-0.046928,-0.005227
2790.193000,-0.010368,-0.006189,2790.193000,-0.047214,-0.005235
2790.675000,-0.010565,-0.006199,2790.675000,-0.046979,-0.005243
2791.157000,-0.010733,-0.006208,2791.157000,-0.047274,-0.005252
2791.639000,-0.009116,-0.006218,2791.639000,-0.047269,-0.005260
2792.121000,-0.006959,-0.006227,2792.121000,-0.049448,-0.005268
2792.603000,-0.005511,-0.006237,2792.603000,-0.048478,-0.005277
2793.085000,-0.002922,-0.006246,2793.085000,-0.046902,-0.005285
2793.567000,-0.000099,-0.006256,2793.567000,-0.045964,-0.005293
2794.049000,0.002415,-0.006265,2794.049000,-0.045582,-0.005302
2794.531000,0.004221,-0.006275,2794.531000,-0.046114,-0.005310
2795.013000,0.004767,-0.006284,2795.013000,-0.046704,-0.005318
2795.495000,0.003466,-0.006294,2795.495000,-0.048471,-0.005327
2795.977000,0.002608,-0.006303,2795.977000,-0.048106,-0.005335
2796.459000,0.001788,-0.006313,2796.459000,-0.046955,-0.005343
2796.941000,-0.000285,-0.006322,2796.941000,-0.047395,-0.005352
2797.423000,-0.002708,-0.006332,2797.423000,-0.047042,-0.005360
2797.905000,-0.004828,-0.006341,2797.905000,-0.047332,-0.005368
2798.387000,-0.006727,-0.006350,2798.387000,-0.047346,-0.005376
2798.869000,-0.008285,-0.006360,2798.869000,-0.047422,-0.005385
2799.351000,-0.008809,-0.006369,2799.351000,-0.045789,-0.005393
2799.833000,-0.007948,-0.006379,2799.833000,-0.045414,-0.005401
2800.315000,-0.005017,-0.006388,2800.315000,-0.043895,-0.005410
2800.797000,-0.001950,-0.006398,2800.797000,-0.042685,-0.005418
2801.279000,-0.001306,-0.006407,2801.279000,-0.042177,-0.005426
2801.761000,0.000678,-0.006417,2801.761000,-0.042329,-0.005435
2802.243000,0.002602,-0.006426,2802.243000,-0.043154,-0.005443
2802.725000,0.002703,-0.006436,2802.725000,-0.041986,-0.005451
2803.207000,0.002403,-0.006445,2803.207000,-0.040318,-0.005459
2803.689000,0.001256,-0.006454,2803.689000,-0.040615,-0.005468
2804.171000,0.001542,-0.006464,2804.171000,-0.039908,-0.005476
2804.653000,0.000661,-0.006473,2804.653000,-0.040282,-0.005484
2805.135000,-0.002663,-0.006483,2805.135000,-0.041305,-0.005492
2805.617000,-0.005297,-0.006492,2805.617000,-0.041349,-0.005501
2806.099000,-0.007203,-0.006502,2806.099000,-0.041309,-0.005509
2806.581000,-0.007775,-0.006511,2806.581000,-0.040763,-0.005517
2807.063000,-0.006791,-0.006521,2807.063000,-0.038076,-0.005526
2807.545000,-0.006156,-0.006530,2807.545000,-0.034788,-0.005534
2808.027000,-0.005066,-0.006539,2808.027000,-0.030405,-0.005542
2808.509000,-0.002935,-0.006549,2808.509000,-0.025846,-0.005550
2808.991000,-0.000745,-0.006558,2808.991000,-0.021715,-0.005559
2809.473000,0.001171,-0.006568,2809.473000,-0.016758,-0.005567
2809.955000,0.003672,-0.006577,2809.955000,-0.012509,-0.005575
2810.437000,0.006817,-0.006586,2810.437000,-0.009887,-0.005583
2810.919000,0.010893,-0.006596,2810.919000,-0.009155,-0.005592
2811.401000,0.012857,-0.006605,2811.401000,-0.009830,-0.005600
2811.883000,0.012818,-0.006615,2811.883000,-0.011949,-0.005608
2812.365000,0.012449,-0.006624,2812.365000,-0.013483,-0.005616
2812.847000,0.012213,-0.006634,2812.847000,-0.014507,-0.005625
2813.329000,0.012084,-0.006643,2813.329000,-0.015557,-0.005633
2813.811000,0.012223,-0.006652,2813.811000,-0.016076,-0.005641
2814.293000,0.012396,-0.006662,2814.293000,-0.015709,-0.005649
2814.775000,0.012330,-0.006671,2814.775000,-0.013160,-0.005658
2815.257000,0.011030,-0.006681,2815.257000,-0.009292,-0.005666
2815.739000,0.010736,-0.006690,2815.739000,-0.005164,-0.005674
2816.221000,0.010345,-0.006699,2816.221000,-0.001071,-0.005682
2816.703000,0.009627,-0.006709,2816.703000,0.000421,-0.005691
2817.185000,0.009705,-0.006718,2817.185000,-0.000753,-0.005699
2817.667000,0.009441,-0.006727,2817.667000,-0.002244,-0.005707
