wavenumber_cm-1,reflectance_osc_%,baseline_%,dc_%
2786.337000,-0.012586,18.064706,0.046598
2786.819000,-0.011435,18.069401,0.046598
2787.301000,-0.011108,18.074073,0.046598
2787.783000,-0.010272,18.078722,0.046598
2788.265000,-0.010048,18.083345,0.046598
2788.747000,-0.011248,18.087945,0.046598
2789.229000,-0.011741,18.092519,0.046598
2789.711000,-0.010987,18.097067,0.046598
2790.193000,-0.010368,18.101589,0.046598
2790.675000,-0.010565,18.106084,0.046598
2791.157000,-0.010733,18.110552,0.046598
2791.639000,-0.009116,18.114993,0.046598
2792.121000,-0.006959,18.119405,0.046598
2792.603000,-0.005511,18.123789,0.046598
2793.085000,-0.002922,18.128143,0.046598
2793.567000,-0.000099,18.132468,0.046598
2794.049000,0.002415,18.136763,0.046598
2794.531000,0.004221,18.141028,0.046598
2795.013000,0.004767,18.145261,0.046598
2795.495000,0.003466,18.149463,0.046598
2795.977000,0.002608,18.153634,0.046598
2796.459000,0.001788,18.157772,0.046598
2796.941000,-0.000285,18.161877,0.046598
2797.423000,-0.002708,18.165949,0.046598
2797.905000,-0.004828,18.169988,0.046598
2798.387000,-0.006727,18.173993,0.046598
2798.869000,-0.008285,18.177963,0.046598
2799.351000,-0.008809,18.181899,0.046598
2799.833000,-0.007948,18.185799,0.046598
2800.315000,-0.005017,18.189664,0.046598
2800.797000,-0.001950,18.193492,0.046598
2801.279000,-0.001306,18.197285,0.046598
2801.761000,0.000678,18.201040,0.046598
2802.243000,0.002602,18.204759,0.046598
2802.725000,0.002703,18.208440,0.046598
2803.207000,0.002403,18.212082,0.046598
2803.689000,0.001256,18.215687,0.046598
2804.171000,0.001542,18.219253,0.046598
2804.653000,0.000661,18.222780,0.046598
2805.135000,-0.002663,18.226268,0.046598
2805.617000,-0.005297,18.229715,0.046598
2806.099000,-0.007203,18.233123,0.046598
2806.581000,-0.007775,18.236490,0.046598
2807.063000,-0.006791,18.239817,0.046598
2807.545000,-0.006156,18.243102,0.046598
2808.027000,-0.005066,18.246347,0.046598
2808.509000,-0.002935,18.249549,0.046598
2808.991000,-0.000745,18.252709,0.046598
2809.473000,0.001171,18.255827,0.046598
2809.955000,0.003672,18.258902,0.046598
2810.437000,0.006817,18.261934,0.046598
2810.919000,0.010893,18.264923,0.046598
2811.401000,0.012857,18.267868,0.046598
2811.883000,0.012818,18.270769,0.046598
2812.365000,0.012449,18.273626,0.046598
2812.847000,0.012213,18.276439,0.046598
2813.329000,0.012084,18.279206,0.046598
2813.811000,0.012223,18.281929,0.046598
2814.293000,0.012396,18.284606,0.046598
2814.775000,0.012330,18.287238,0.046598
2815.257000,0.011030,18.289824,0.046598
2815.739000,0.010736,18.292364,0.046598
2816.221000,0.010345,18.294858,0.046598
2816.703000,0.009627,18.297305,0.046598
2817.185000,0.009705,18.299706,0.046598
2817.667000,0.009441,18.302059,0.046598
2818.149000,0.008932,18.304365,0.046598
2818.631000,0.009194,18.306624,0.046598
2819.113000,0.009870,18.308835,0.046598
2819.595000,0.011852,18.310999,0.046598
2820.077000,0.013706,18.313114,0.046598
2820.559000,0.015752,18.315181,0.046598
2821.041000,0.017616,18.317200,0.046598
2821.523000,0.019383,18.319170,0.046598
2822.005000,0.019835,18.321092,0.046598
2822.487000,0.021062,18.322964,0.046598
2822.969000,0.020355,18.324788,0.046598
2823.451000,0.020474,18.326562,0.046598
2823.933000,0.020582,18.328287,0.046598
2824.415000,0.021301,18.329963,0.046598
2824.897000,0.021308,18.331589,0.046598
2825.379000,0.021468,18.333165,0.046598
2825.861000,0.021839,18.334691,0.046598
2826.343000,0.021395,18.336167,0.046598
2826.825000,0.020959,18.337594,0.046598
2827.307000,0.021699,18.338970,0.046598
2827.789000,0.021833,18.340295,0.046598
2828.271000,0.021728,18.341571,0.046598
2828.753000,0.020875,18.342796,0.046598
2829.235000,0.021194,18.343970,0.046598
2829.717000,0.021247,18.345094,0.046598
2830.199000,0.023461,18.346168,0.046598
2830.681000,0.025476,18.347191,0.046598
2831.163000,0.026463,18.348163,0.046598
2831.645000,0.026526,18.349084,0.046598
2832.127000,0.025880,18.349954,0.046598
2832.609000,0.023675,18.350774,0.046598
2833.091000,0.020798,18.351543,0.046598
2833.573000,0.017503,18.352261,0.046598
2834.055000,0.013247,18.352929,0.046598
2834.537000,0.005511,18.353545,0.046598
2835.019000,-0.001151,18.354111,0.046598
2835.501000,-0.007319,18.354626,0.046598
2835.983000,-0.010574,18.355090,0.046598
2836.465000,-0.009770,18.355504,0.046598
2836.947000,-0.008118,18.355867,0.046598
2837.429000,-0.006019,18.356179,0.046598
2837.911000,-0.004674,18.356441,0.046598
2838.393000,-0.001986,18.356652,0.046598
2838.875000,0.001966,18.356812,0.046598
2839.357000,0.005900,18.356922,0.046598
2839.839000,0.009792,18.356982,0.046598
2840.321000,0.011534,18.356991,0.046598
2840.803000,0.012447,18.356950,0.046598
2841.285000,0.010713,18.356859,0.046598
2841.767000,0.009762,18.356718,0.046598
2842.249000,0.008081,18.356527,0.046598
2842.731000,0.006927,18.356285,0.046598
2843.213000,0.006615,18.355994,0.046598
2843.695000,0.005861,18.355653,0.046598
2844.177000,0.006124,18.355262,0.046598
2844.659000,0.005257,18.354822,0.046598
2845.141000,0.005202,18.354333,0.046598
2845.623000,0.008674,18.353794,0.046598
2846.105000,0.012774,18.353206,0.046598
2846.587000,0.016849,18.352568,0.046598
2847.069000,0.020649,18.351882,0.046598
2847.551000,0.023978,18.351147,0.046598
2848.033000,0.025202,18.350364,0.046598
2848.515000,0.025953,18.349532,0.046598
2848.997000,0.024330,18.348652,0.046598
2849.479000,0.021801,18.347723,0.046598
2849.961000,0.020868,18.346747,0.046598
2850.443000,0.019910,18.345723,0.046598
2850.925000,0.018605,18.344651,0.046598
2851.407000,0.014301,18.343532,0.046598
2851.889000,0.011709,18.342366,0.046598
2852.371000,0.011751,18.341153,0.046598
2852.853000,0.011276,18.339893,0.046598
2853.335000,0.011688,18.338587,0.046598
2853.817000,0.010302,18.337234,0.046598
2854.299000,0.008796,18.335835,0.046598
2854.781000,0.007691,18.334391,0.046598
2855.263000,0.006839,18.332901,0.046598
2855.745000,0.004012,18.331366,0.046598
2856.227000,0.001518,18.329785,0.046598
2856.709000,-0.000033,18.328160,0.046598
2857.191000,-0.002188,18.326491,0.046598
2857.673000,-0.002355,18.324777,0.046598
2858.155000,-0.002913,18.323019,0.046598
2858.637000,-0.001862,18.321217,0.046598
2859.119000,0.000088,18.319372,0.046598
2859.601000,0.001176,18.317484,0.046598
2860.083000,0.002394,18.315554,0.046598
2860.565000,0.003168,18.313580,0.046598
2861.047000,0.005651,18.311565,0.046598
2861.529000,0.006948,18.309507,0.046598
2862.011000,0.007362,18.307408,0.046598
2862.493000,0.008627,18.305268,0.046598
2862.975000,0.010021,18.303087,0.046598
2863.457000,0.011924,18.300865,0.046598
2863.939000,0.014169,18.298603,0.046598
2864.421000,0.016895,18.296301,0.046598
2864.903000,0.018345,18.293959,0.046598
2865.385000,0.018917,18.291578,0.046598
2865.867000,0.018906,18.289159,0.046598
2866.349000,0.017417,18.286701,0.046598
2866.831000,0.015401,18.284204,0.046598
2867.313000,0.013536,18.281670,0.046598
2867.795000,0.011204,18.279099,0.046598
2868.277000,0.009115,18.276490,0.046598
2868.759000,0.006969,18.273846,0.046598
2869.241000,0.005519,18.271165,0.046598
2869.723000,0.003518,18.268448,0.046598
2870.205000,0.000818,18.265696,0.046598
2870.687000,-0.001088,18.262908,0.046598
2871.169000,-0.001939,18.260087,0.046598
2871.651000,-0.001119,18.257231,0.046598
2872.133000,-0.000618,18.254342,0.046598
2872.615000,-0.001184,18.251420,0.046598
2873.097000,-0.001948,18.248465,0.046598
2873.579000,-0.002844,18.245477,0.046598
2874.061000,-0.003793,18.242458,0.046598
2874.543000,-0.004201,18.239407,0.046598
2875.025000,-0.004541,18.236326,0.046598
2875.507000,-0.007234,18.233214,0.046598
2875.989000,-0.009637,18.230071,0.046598
2876.471000,-0.011593,18.226900,0.046598
2876.953000,-0.013344,18.223699,0.046598
2877.435000,-0.013957,18.220470,0.046598
2877.917000,-0.013509,18.217213,0.046598
2878.399000,-0.012230,18.213928,0.046598
2878.881000,-0.011634,18.210616,0.046598
2879.363000,-0.011279,18.207277,0.046598
2879.845000,-0.011103,18.203913,0.046598
2880.327000,-0.010674,18.200522,0.046598
2880.809000,-0.009797,18.197107,0.046598
2881.291000,-0.010079,18.193667,0.046598
2881.773000,-0.011606,18.190203,0.046598
2882.255000,-0.013608,18.186715,0.046598
2882.737000,-0.015507,18.183205,0.046598
2883.219000,-0.017906,18.179671,0.046598
2883.701000,-0.019903,18.176116,0.046598
2884.183000,-0.021912,18.172539,0.046598
2884.665000,-0.023458,18.168942,0.046598
2885.147000,-0.023629,18.165323,0.046598
2885.629000,-0.023439,18.161685,0.046598
2886.111000,-0.023701,18.158028,0.046598
2886.593000,-0.023789,18.154352,0.046598
2887.075000,-0.023111,18.150657,0.046598
2887.557000,-0.022593,18.146945,0.046598
2888.039000,-0.023325,18.143216,0.046598
2888.521000,-0.024553,18.139470,0.046598
2889.003000,-0.026607,18.135708,0.046598
2889.485000,-0.029547,18.131930,0.046598
2889.967000,-0.031360,18.128138,0.046598
2890.449000,-0.031770,18.124331,0.046598
2890.931000,-0.031941,18.120510,0.046598
2891.413000,-0.030771,18.116676,0.046598
2891.895000,-0.028689,18.112829,0.046598
2892.377000,-0.027802,18.108971,0.046598
2892.859000,-0.027015,18.105100,0.046598
2893.341000,-0.024870,18.101218,0.046598
2893.823000,-0.023559,18.097326,0.046598
2894.305000,-0.022851,18.093424,0.046598
2894.787000,-0.023403,18.089513,0.046598
2895.269000,-0.025932,18.085593,0.046598
2895.751000,-0.028179,18.081665,0.046598
2896.233000,-0.031525,18.077729,0.046598
2896.715000,-0.034071,18.073787,0.046598
2897.197000,-0.034432,18.069838,0.046598
2897.679000,-0.034946,18.065883,0.046598
2898.161000,-0.035432,18.061922,0.046598
2898.643000,-0.035373,18.057957,0.046598
2899.125000,-0.035458,18.053988,0.046598
2899.607000,-0.034714,18.050016,0.046598
2900.089000,-0.032347,18.046041,0.046598
2900.571000,-0.030860,18.042063,0.046598
2901.053000,-0.028471,18.038084,0.046598
2901.535000,-0.026000,18.034103,0.046598
2902.017000,-0.024505,18.030122,0.046598
2902.499000,-0.022288,18.026142,0.046598
2902.981000,-0.022488,18.022161,0.046598
2903.463000,-0.022279,18.018183,0.046598
2903.945000,-0.020070,18.014206,0.046598
2904.427000,-0.018552,18.010231,0.046598
2904.909000,-0.018406,18.006260,0.046598
2905.391000,-0.018715,18.002292,0.046598
2905.873000,-0.020228,17.998329,0.046598
2906.355000,-0.021897,17.994370,0.046598
2906.837000,-0.023354,17.990418,0.046598
2907.319000,-0.025573,17.986471,0.046598
2907.801000,-0.026655,17.982531,0.046598
2908.283000,-0.028174,17.978599,0.046598
2908.765000,-0.032276,17.974675,0.046598
2909.247000,-0.036861,17.970759,0.046598
2909.729000,-0.041519,17.966853,0.046598
2910.211000,-0.044071,17.962957,0.046598
2910.693000,-0.044476,17.959072,0.046598
2911.175000,-0.044871,17.955198,0.046598
2911.657000,-0.046285,17.951335,0.046598
2912.139000,-0.045477,17.947485,0.046598
2912.621000,-0.045059,17.943649,0.046598
2913.103000,-0.044360,17.939825,0.046598
2913.585000,-0.043050,17.936016,0.046598
2914.067000,-0.040944,17.932220,0.046598
2914.549000,-0.038847,17.928440,0.046598
2915.031000,-0.038177,17.924675,0.046598
2915.513000,-0.039406,17.920925,0.046598
2915.995000,-0.040553,17.917192,0.046598
2916.477000,-0.041450,17.913475,0.046598
2916.959000,-0.041116,17.909775,0.046598
2917.441000,-0.041200,17.906092,0.046598
2917.923000,-0.041763,17.902428,0.046598
2918.405000,-0.042209,17.898781,0.046598
2918.887000,-0.041683,17.895154,0.046598
2919.369000,-0.042008,17.891545,0.046598
2919.851000,-0.041547,17.887957,0.046598
2920.333000,-0.040376,17.884388,0.046598
2920.815000,-0.038795,17.880839,0.046598
2921.297000,-0.037643,17.877312,0.046598
2921.779000,-0.035741,17.873806,0.046598
2922.261000,-0.034226,17.870322,0.046598
2922.743000,-0.032682,17.866860,0.046598
2923.225000,-0.031679,17.863420,0.046598
2923.707000,-0.030879,17.860004,0.046598
2924.189000,-0.030885,17.856611,0.046598
2924.671000,-0.030337,17.853243,0.046598
2925.153000,-0.031108,17.849898,0.046598
2925.635000,-0.031463,17.846579,0.046598
2926.117000,-0.031440,17.843285,0.046598
2926.599000,-0.032302,17.840017,0.046598
2927.081000,-0.034162,17.836775,0.046598
2927.563000,-0.037611,17.833559,0.046598
2928.045000,-0.040073,17.830371,0.046598
2928.527000,-0.040003,17.827211,0.046598
2929.009000,-0.040135,17.824078,0.046598
2929.491000,-0.040771,17.820974,0.046598
2929.973000,-0.041759,17.817899,0.046598
2930.455000,-0.042427,17.814854,0.046598
2930.937000,-0.041664,17.811838,0.046598
2931.419000,-0.040385,17.808853,0.046598
2931.901000,-0.039756,17.805898,0.046598
2932.383000,-0.038289,17.802974,0.046598
2932.865000,-0.038291,17.800081,0.046598
2933.347000,-0.036980,17.797220,0.046598
2933.829000,-0.037291,17.794392,0.046598
2934.311000,-0.040075,17.791595,0.046598
2934.793000,-0.039436,17.788832,0.046598
2935.275000,-0.036837,17.786102,0.046598
2935.757000,-0.036598,17.783405,0.046598
2936.239000,-0.038391,17.780743,0.046598
2936.721000,-0.039630,17.778115,0.046598
2937.203000,-0.039688,17.775521,0.046598
2937.685000,-0.036863,17.772963,0.046598
2938.167000,-0.035558,17.770441,0.046598
2938.649000,-0.034301,17.767954,0.046598
2939.131000,-0.031457,17.765504,0.046598
2939.613000,-0.028722,17.763091,0.046598
2940.095000,-0.024738,17.760714,0.046598
2940.577000,-0.023514,17.758375,0.046598
2941.059000,-0.022454,17.756074,0.046598
2941.541000,-0.021324,17.753811,0.046598
2942.023000,-0.020679,17.751587,0.046598
2942.505000,-0.020833,17.749402,0.046598
2942.987000,-0.022950,17.747256,0.046598
2943.469000,-0.023515,17.745150,0.046598
2943.951000,-0.024139,17.743084,0.046598
2944.433000,-0.024116,17.741059,0.046598
2944.915000,-0.027627,17.739075,0.046598
2945.397000,-0.029346,17.737132,0.046598
2945.879000,-0.030555,17.735231,0.046598
2946.361000,-0.031890,17.733372,0.046598
2946.843000,-0.033300,17.731555,0.046598
2947.325000,-0.035016,17.729782,0.046598
2947.807000,-0.035925,17.728052,0.046598
2948.289000,-0.036993,17.726366,0.046598
2948.771000,-0.035374,17.724724,0.046598
2949.253000,-0.031281,17.723126,0.046598
2949.735000,-0.028615,17.721574,0.046598
2950.217000,-0.026299,17.720067,0.046598
2950.699000,-0.025214,17.718606,0.046598
2951.181000,-0.025194,17.717191,0.046598
2951.663000,-0.026047,17.715823,0.046598
2952.145000,-0.026081,17.714502,0.046598
2952.627000,-0.027580,17.713229,0.046598
2953.109000,-0.027640,17.712004,0.046598
2953.591000,-0.028465,17.710827,0.046598
2954.073000,-0.029956,17.709699,0.046598
2954.555000,-0.030573,17.708620,0.046598
2955.037000,-0.029233,17.707591,0.046598
2955.519000,-0.027260,17.706612,0.046598
2956.001000,-0.024252,17.705683,0.046598
2956.483000,-0.022133,17.704806,0.046598
2956.965000,-0.022285,17.703980,0.046598
2957.447000,-0.021220,17.703206,0.046598
2957.929000,-0.021346,17.702484,0.046598
2958.411000,-0.022993,17.701815,0.046598
2958.893000,-0.025168,17.701200,0.046598
2959.375000,-0.027510,17.700638,0.046598
2959.857000,-0.030133,17.700130,0.046598
2960.339000,-0.034903,17.699677,0.046598
2960.821000,-0.039459,17.699279,0.046598
2961.303000,-0.043599,17.698936,0.046598
2961.785000,-0.046472,17.698650,0.046598
2962.267000,-0.049642,17.698419,0.046598
2962.749000,-0.052721,17.698246,0.046598
2963.231000,-0.054803,17.698130,0.046598
2963.713000,-0.056952,17.698072,0.046598
2964.195000,-0.056727,17.698071,0.046598
2964.677000,-0.056395,17.698128,0.046598
2965.159000,-0.055899,17.698244,0.046598
2965.641000,-0.053908,17.698417,0.046598
2966.123000,-0.052297,17.698647,0.046598
2966.605000,-0.051174,17.698936,0.046598
2967.087000,-0.049510,17.699281,0.046598
2967.569000,-0.047115,17.699683,0.046598
2968.051000,-0.045392,17.700142,0.046598
2968.533000,-0.042598,17.700656,0.046598
2969.015000,-0.041040,17.701226,0.046598
2969.497000,-0.039908,17.701852,0.046598
2969.979000,-0.038570,17.702532,0.046598
2970.461000,-0.037913,17.703267,0.046598
2970.943000,-0.036318,17.704056,0.046598
2971.425000,-0.034354,17.704899,0.046598
2971.907000,-0.032083,17.705795,0.046598
2972.389000,-0.031223,17.706744,0.046598
2972.871000,-0.031327,17.707746,0.046598
2973.353000,-0.030599,17.708801,0.046598
2973.835000,-0.030694,17.709907,0.046598
2974.317000,-0.029470,17.711065,0.046598
2974.799000,-0.029467,17.712274,0.046598
2975.281000,-0.029826,17.713534,0.046598
2975.763000,-0.029601,17.714844,0.046598
2976.245000,-0.029338,17.716205,0.046598
2976.727000,-0.027868,17.717616,0.046598
2977.209000,-0.026786,17.719075,0.046598
2977.691000,-0.024623,17.720585,0.046598
2978.173000,-0.022969,17.722142,0.046598
2978.655000,-0.020667,17.723749,0.046598
2979.137000,-0.020832,17.725403,0.046598
2979.619000,-0.019657,17.727105,0.046598
2980.101000,-0.017719,17.728855,0.046598
2980.583000,-0.016585,17.730651,0.046598
2981.065000,-0.014886,17.732494,0.046598
2981.547000,-0.014854,17.734384,0.046598
2982.029000,-0.014749,17.736320,0.046598
2982.511000,-0.013760,17.738302,0.046598
2982.993000,-0.012824,17.740329,0.046598
2983.475000,-0.010323,17.742401,0.046598
2983.957000,-0.009899,17.744518,0.046598
2984.439000,-0.011145,17.746679,0.046598
2984.921000,-0.012281,17.748885,0.046598
2985.403000,-0.013676,17.751134,0.046598
2985.885000,-0.014145,17.753427,0.046598
2986.367000,-0.012106,17.755764,0.046598
2986.849000,-0.009797,17.758143,0.046598
2987.331000,-0.009633,17.760566,0.046598
2987.813000,-0.010809,17.763030,0.046598
2988.295000,-0.012712,17.765537,0.046598
2988.777000,-0.016849,17.768086,0.046598
2989.259000,-0.022419,17.770676,0.046598
2989.741000,-0.026617,17.773308,0.046598
2990.223000,-0.031828,17.775980,0.046598
2990.705000,-0.038682,17.778694,0.046598
2991.187000,-0.045162,17.781448,0.046598
2991.669000,-0.049897,17.784242,0.046598
2992.151000,-0.052946,17.787076,0.046598
2992.633000,-0.053447,17.789950,0.046598
2993.115000,-0.052889,17.792863,0.046598
2993.597000,-0.051225,17.795815,0.046598
2994.079000,-0.049928,17.798804,0.046598
2994.561000,-0.046750,17.801831,0.046598
2995.043000,-0.046075,17.804895,0.046598
2995.525000,-0.044745,17.807996,0.046598
2996.007000,-0.043206,17.811132,0.046598
2996.489000,-0.040618,17.814303,0.046598
2996.971000,-0.038116,17.817508,0.046598
2997.453000,-0.035954,17.820747,0.046598
2997.935000,-0.033971,17.824019,0.046598
2998.417000,-0.033114,17.827323,0.046598
2998.899000,-0.031395,17.830659,0.046598
2999.381000,-0.029755,17.834026,0.046598
2999.863000,-0.027979,17.837424,0.046598
3000.345000,-0.025104,17.840851,0.046598
3000.827000,-0.021734,17.844308,0.046598
3001.309000,-0.018535,17.847792,0.046598
3001.791000,-0.017407,17.851305,0.046598
3002.273000,-0.015191,17.854844,0.046598
3002.755000,-0.013024,17.858411,0.046598
3003.237000,-0.012828,17.862002,0.046598
3003.719000,-0.012412,17.865620,0.046598
3004.201000,-0.013590,17.869261,0.046598
3004.683000,-0.014985,17.872927,0.046598
3005.165000,-0.017128,17.876616,0.046598
3005.647000,-0.019845,17.880327,0.046598
3006.129000,-0.022373,17.884061,0.046598
3006.611000,-0.025202,17.887815,0.046598
3007.093000,-0.026810,17.891591,0.046598
3007.575000,-0.028312,17.895387,0.046598
3008.057000,-0.030005,17.899202,0.046598
3008.539000,-0.031196,17.903037,0.046598
3009.021000,-0.032740,17.906890,0.046598
3009.503000,-0.032539,17.910760,0.046598
3009.985000,-0.032439,17.914648,0.046598
3010.467000,-0.029028,17.918552,0.046598
3010.949000,-0.024461,17.922471,0.046598
3011.431000,-0.022623,17.926407,0.046598
3011.913000,-0.021222,17.930357,0.046598
3012.395000,-0.020281,17.934321,0.046598
3012.877000,-0.019427,17.938298,0.046598
3013.359000,-0.019750,17.942288,0.046598
3013.841000,-0.020286,17.946291,0.046598
3014.323000,-0.023033,17.950306,0.046598
3014.805000,-0.026283,17.954331,0.046598
3015.287000,-0.030571,17.958367,0.046598
3015.769000,-0.035430,17.962413,0.046598
3016.251000,-0.038137,17.966469,0.046598
3016.733000,-0.038135,17.970533,0.046598
3017.215000,-0.037105,17.974605,0.046598
3017.697000,-0.036452,17.978685,0.046598
3018.179000,-0.037225,17.982773,0.046598
3018.661000,-0.035435,17.986866,0.046598
3019.143000,-0.034998,17.990966,0.046598
3019.625000,-0.033800,17.995071,0.046598
3020.107000,-0.032207,17.999181,0.046598
3020.589000,-0.030153,18.003295,0.046598
3021.071000,-0.029103,18.007412,0.046598
3021.553000,-0.028047,18.011533,0.046598
3022.035000,-0.027892,18.015656,0.046598
3022.517000,-0.028349,18.019781,0.046598
3022.999000,-0.027206,18.023907,0.046598
3023.481000,-0.025558,18.028035,0.046598
3023.963000,-0.024867,18.032162,0.046598
3024.445000,-0.023398,18.036289,0.046598
3024.927000,-0.021904,18.040416,0.046598
3025.409000,-0.021267,18.044540,0.046598
3025.891000,-0.021897,18.048663,0.046598
3026.373000,-0.019664,18.052784,0.046598
3026.855000,-0.016858,18.056901,0.046598
3027.337000,-0.014115,18.061015,0.046598
3027.819000,-0.012452,18.065125,0.046598
3028.301000,-0.011103,18.069230,0.046598
3028.783000,-0.009777,18.073329,0.046598
3029.265000,-0.009981,18.077424,0.046598
3029.747000,-0.009369,18.081511,0.046598
3030.229000,-0.009091,18.085592,0.046598
3030.711000,-0.008797,18.089666,0.046598
3031.193000,-0.008235,18.093732,0.046598
3031.675000,-0.008573,18.097790,0.046598
3032.157000,-0.010040,18.101838,0.046598
3032.639000,-0.011719,18.105878,0.046598
3033.121000,-0.013638,18.109907,0.046598
3033.603000,-0.016415,18.113927,0.046598
3034.085000,-0.018851,18.117935,0.046598
3034.567000,-0.021134,18.121932,0.046598
3035.049000,-0.023114,18.125917,0.046598
3035.531000,-0.024846,18.129890,0.046598
3036.013000,-0.027621,18.133851,0.046598
3036.495000,-0.028741,18.137798,0.046598
3036.977000,-0.029054,18.141731,0.046598
3037.459000,-0.028840,18.145650,0.046598
3037.941000,-0.028445,18.149555,0.046598
3038.423000,-0.028099,18.153444,0.046598
3038.905000,-0.027048,18.157318,0.046598
3039.387000,-0.026396,18.161176,0.046598
3039.869000,-0.027226,18.165017,0.046598
3040.351000,-0.025865,18.168841,0.046598
3040.833000,-0.022222,18.172647,0.046598
3041.315000,-0.017621,18.176436,0.046598
3041.797000,-0.012683,18.180206,0.046598
3042.279000,-0.007392,18.183958,0.046598
3042.761000,-0.002430,18.187690,0.046598
3043.243000,0.002729,18.191402,0.046598
3043.725000,0.007104,18.195095,0.046598
3044.207000,0.010717,18.198766,0.046598
3044.689000,0.013547,18.202417,0.046598
3045.171000,0.014461,18.206046,0.046598
3045.653000,0.014580,18.209653,0.046598
3046.135000,0.012865,18.213238,0.046598
3046.617000,0.009424,18.216800,0.046598
3047.099000,0.006372,18.220339,0.046598
3047.581000,0.004538,18.223854,0.046598
3048.063000,0.001105,18.227346,0.046598
3048.545000,-0.004283,18.230813,0.046598
3049.027000,-0.009129,18.234255,0.046598
3049.509000,-0.012942,18.237673,0.046598
3049.991000,-0.014373,18.241065,0.046598
3050.473000,-0.014291,18.244431,0.046598
3050.955000,-0.013787,18.247771,0.046598
3051.437000,-0.013116,18.251084,0.046598
3051.919000,-0.012227,18.254371,0.046598
3052.401000,-0.009122,18.257630,0.046598
3052.883000,-0.007743,18.260861,0.046598
3053.365000,-0.006789,18.264065,0.046598
3053.847000,-0.005796,18.267240,0.046598
3054.329000,-0.003934,18.270387,0.046598
3054.811000,-0.005022,18.273504,0.046598
3055.293000,-0.008638,18.276593,0.046598
3055.775000,-0.009848,18.279651,0.046598
3056.257000,-0.010141,18.282680,0.046598
3056.739000,-0.008774,18.285678,0.046598
3057.221000,-0.007958,18.288645,0.046598
3057.703000,-0.008295,18.291582,0.046598
3058.185000,-0.008661,18.294487,0.046598
3058.667000,-0.007047,18.297361,0.046598
3059.149000,-0.004367,18.300203,0.046598
3059.631000,-0.004860,18.303013,0.046598
3060.113000,-0.005569,18.305790,0.046598
3060.595000,-0.005027,18.308534,0.046598
3061.077000,-0.004557,18.311246,0.046598
3061.559000,-0.003362,18.313924,0.046598
3062.041000,-0.003735,18.316568,0.046598
3062.523000,-0.004927,18.319179,0.046598
3063.005000,-0.005381,18.321755,0.046598
3063.487000,-0.004030,18.324297,0.046598
3063.969000,-0.002787,18.326805,0.046598
3064.451000,-0.002685,18.329277,0.046598
3064.933000,-0.002586,18.331714,0.046598
3065.415000,-0.001125,18.334116,0.046598
3065.897000,-0.000379,18.336481,0.046598
3066.379000,-0.001700,18.338811,0.046598
3066.861000,-0.003010,18.341105,0.046598
3067.343000,-0.002640,18.343363,0.046598
3067.825000,-0.002474,18.345583,0.046598
3068.307000,-0.001382,18.347767,0.046598
3068.789000,-0.001627,18.349914,0.046598
3069.271000,-0.002052,18.352024,0.046598
3069.753000,-0.000053,18.354096,0.046598
3070.235000,0.002568,18.356130,0.046598
3070.717000,0.003970,18.358126,0.046598
3071.199000,0.004483,18.360085,0.046598
3071.681000,0.005099,18.362005,0.046598
3072.163000,0.006203,18.363886,0.046598
3072.645000,0.006793,18.365729,0.046598
3073.127000,0.006284,18.367533,0.046598
3073.609000,0.007331,18.369298,0.046598
3074.091000,0.008014,18.371024,0.046598
3074.573000,0.009280,18.372711,0.046598
3075.055000,0.010597,18.374358,0.046598
3075.537000,0.011604,18.375965,0.046598
3076.019000,0.012521,18.377533,0.046598
3076.501000,0.012991,18.379061,0.046598
3076.983000,0.014104,18.380549,0.046598
3077.465000,0.015817,18.381996,0.046598
3077.947000,0.015521,18.383404,0.046598
3078.429000,0.015060,18.384771,0.046598
3078.911000,0.013786,18.386097,0.046598
3079.393000,0.013272,18.387383,0.046598
3079.875000,0.011736,18.388628,0.046598
3080.357000,0.011822,18.389833,0.046598
3080.839000,0.011624,18.390997,0.046598
3081.321000,0.012146,18.392119,0.046598
3081.803000,0.009787,18.393201,0.046598
3082.285000,0.008453,18.394242,0.046598
3082.767000,0.007518,18.395241,0.046598
3083.249000,0.007747,18.396199,0.046598
3083.731000,0.009103,18.397117,0.046598
3084.213000,0.008771,18.397992,0.046598
3084.695000,0.007411,18.398827,0.046598
3085.177000,0.004633,18.399620,0.046598
3085.659000,0.001292,18.400372,0.046598
3086.141000,0.000034,18.401083,0.046598
3086.623000,-0.003769,18.401752,0.046598
3087.105000,-0.005499,18.402379,0.046598
3087.587000,-0.006534,18.402966,0.046598
3088.069000,-0.006953,18.403511,0.046598
3088.551000,-0.008971,18.404014,0.046598
3089.033000,-0.007270,18.404476,0.046598
3089.515000,-0.006782,18.404897,0.046598
3089.997000,-0.004728,18.405276,0.046598
3090.479000,-0.003134,18.405614,0.046598
3090.961000,-0.002370,18.405911,0.046598
3091.443000,-0.000434,18.406166,0.046598
3091.925000,0.001178,18.406380,0.046598
3092.407000,0.003256,18.406553,0.046598
3092.889000,0.003986,18.406685,0.046598
3093.371000,0.003615,18.406775,0.046598
3093.853000,0.004215,18.406824,0.046598
3094.335000,0.005495,18.406833,0.046598
3094.817000,0.007062,18.406800,0.046598
3095.299000,0.007106,18.406726,0.046598
3095.781000,0.007655,18.406611,0.046598
